GEOID,State Name,County Name,Year,TOTALPOP,TOTALHHOLD,QAGEDEP,QFEMALE,MEDAGE,QBLACK,QNATAM,QASIAN,QHISP,QFAM,QSNGPKIDS,QFHH,QFEMLBR,QED12LES,QRICH200K,QSSBEN,PERCAP,QCVLUN,QSERV,QEXTRCT,QRENTER,PPUNIT,QMOHO,QNOAUTO,QHSEBRDN,QUNINSUR,QESL,QPOVTY,QDISABLE,QUNOCCHU,MDGRENT,MDHSEVAL,SoVI_Score,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,SoVI_Score_Weighted
5001480100,Arkansas,Arkansas ,2019,1428,610,0.2584,0.4433,49.2,0.2325,0.0,0.0,0.0539,0.5219,0.4781,0.0311,0.381,0.1497,0.0,0.4344,24243.0,0.0776,0.1127,0.1843,0.1967,2.34,0.2825,0.0,0.1082,0.0616,0.0,0.1826,0.2423,0.3845,690,73500,-1.5520038158386338,-0.09986193805705974,1.0816860172457021,-0.39572458334399235,-2.614251282496459,0.476147970813175,0.008016616758514606
5001480200,Arkansas,Arkansas ,2019,1450,619,0.2228,0.4952,47.4,0.0828,0.0,0.0,0.0,0.8252,0.1748,0.0824,0.4286,0.0916,0.0081,0.2924,30960.0,0.0244,0.0818,0.1193,0.2456,2.34,0.2604,0.0662,0.0501,0.0414,0.0066,0.0921,0.2076,0.2675,644,102100,-2.31769512531124,-0.8281901672141485,0.11670971705262394,-0.824917285835301,-1.2330081879860357,0.4517107986716216,-0.5174105251034976
5001480300,Arkansas,Arkansas ,2019,2950,1114,0.2481,0.4854,40.1,0.3515,0.0102,0.0,0.0414,0.6207,0.3793,0.105,0.4798,0.1898,0.0404,0.3932,29968.0,0.0638,0.0726,0.0367,0.3196,2.65,0.0139,0.0601,0.1041,0.0746,0.0205,0.118,0.1814,0.1424,663,98500,-0.9693271732274418,-0.13457010127245747,0.054055957167230044,-0.2364881501647695,-0.2959068011139962,-0.3564180778434487,-0.12723212485477475
5001480400,Arkansas,Arkansas ,2019,2296,1044,0.2657,0.5736,43.2,0.6376,0.0,0.0035,0.0166,0.2791,0.7209,0.1973,0.5953,0.2294,0.0153,0.3487,21691.0,0.0895,0.152,0.0281,0.5029,2.18,0.0608,0.2433,0.2395,0.0475,0.0168,0.3179,0.2596,0.13,536,70100,3.0052228725020966,1.5781855337979234,0.6332592645765073,-0.3888694671385948,1.3348556004869154,-0.15220805922065445,0.8597790841546994
5001480500,Arkansas,Arkansas ,2019,3772,1572,0.2603,0.5575,37.3,0.1946,0.0,0.0,0.0154,0.7046,0.2954,0.1489,0.5327,0.1082,0.0324,0.3359,26393.0,0.0498,0.181,0.07,0.4434,2.35,0.0,0.0789,0.2093,0.0379,0.0,0.1318,0.1982,0.158,724,120600,0.3449410265176789,0.07840068568440073,-0.0666329724523364,-0.6838845920612571,1.0476126267837866,-0.030554721436915053,-0.015565070142186055
5001480600,Arkansas,Arkansas ,2019,1900,761,0.2637,0.5116,38.7,0.0305,0.0,0.0,0.0484,0.9082,0.0918,0.0841,0.4502,0.0993,0.067,0.3075,32268.0,0.0663,0.1356,0.0794,0.251,2.32,0.17,0.0447,0.0815,0.0754,0.0,0.0855,0.1276,0.1141,533,97200,-2.1694777493255524,-0.861825121177234,-0.2795240128047071,-0.4696179525684412,-0.4287220404831747,-0.1297886222919953,-0.5535527875811922
5001480700,Arkansas,Arkansas ,2019,2638,1150,0.232,0.5186,42.5,0.2597,0.0,0.0,0.0701,0.3044,0.6956,0.1696,0.5274,0.2266,0.02,0.3026,21038.0,0.0442,0.2821,0.0821,0.3504,2.27,0.2895,0.0661,0.1452,0.134,0.0171,0.2822,0.3338,0.2074,633,60400,2.2847681866796967,0.4635147720672184,0.4174391178397397,0.3078885594904435,-0.11027753780593685,1.2062032750882319,0.42656717391825305
5001480800,Arkansas,Arkansas ,2019,1480,621,0.2824,0.5446,39.8,0.1392,0.0,0.0,0.0,0.8363,0.1637,0.1224,0.481,0.1763,0.0322,0.3913,26082.0,0.0567,0.1883,0.2389,0.2641,2.38,0.2918,0.0113,0.087,0.0723,0.0043,0.1432,0.2027,0.3504,614,85500,-0.04155883432102203,-0.45734474771983863,0.8486185423917525,-0.28962028680140683,-1.0281590056971286,0.8849466635055996,-0.029531226225058743
5003960100,Arkansas,Ashley ,2019,1624,633,0.2943,0.5333,43.1,0.423,0.0,0.0,0.0474,0.4545,0.5455,0.1548,0.5075,0.1764,0.0221,0.4518,19834.0,0.1378,0.2256,0.1729,0.1912,2.57,0.2783,0.0948,0.1485,0.0776,0.0203,0.2599,0.2389,0.2839,494,62300,1.764673347102755,0.6883486809454737,1.2424526839876557,-0.17540244383900108,-0.7168288342421982,0.7261032602508248,0.5852299006211829
5003960200,Arkansas,Ashley ,2019,2972,1091,0.2641,0.4852,43.0,0.0801,0.0,0.002,0.0185,0.9691,0.0309,0.0513,0.4302,0.1243,0.0137,0.4198,23967.0,0.0385,0.1288,0.1033,0.0605,2.72,0.3844,0.0449,0.1137,0.0444,0.0122,0.0797,0.1864,0.219,725,80000,-1.4625141499877263,-1.1320749087658186,0.3366634408109131,-0.5609808404472402,-1.0650889833265982,0.9589671417410175,-0.49169460223768546
5003960300,Arkansas,Ashley ,2019,4526,1770,0.2296,0.4872,40.8,0.2402,0.0018,0.0,0.1049,0.7239,0.2761,0.1542,0.4401,0.2546,0.0333,0.3435,25331.0,0.0822,0.1424,0.1845,0.274,2.49,0.2089,0.0802,0.1435,0.112,0.0426,0.2014,0.1712,0.1998,594,73500,-0.5541394497446462,0.10369784845363282,0.26714911736504315,0.5795657686221836,-1.799600031732742,0.29504784754723634,0.08426627537530015
5003960400,Arkansas,Ashley ,2019,1571,588,0.3024,0.5067,42.6,0.3456,0.0,0.0,0.0083,0.7463,0.2537,0.1122,0.4793,0.0881,0.0187,0.4286,22993.0,0.0764,0.1345,0.0517,0.1276,2.67,0.3392,0.0799,0.1037,0.0999,0.0021,0.1356,0.212,0.3862,617,70900,0.2202978938804091,-0.20755486882242327,0.9322618450658058,-0.5747299965350275,-0.5396227139268305,0.6099436280988846,0.07128069283017285
5003960500,Arkansas,Ashley ,2019,2677,971,0.2084,0.455,47.4,0.1509,0.0138,0.0097,0.0,0.8713,0.1287,0.0875,0.3666,0.1556,0.0216,0.3965,21155.0,0.067,0.1348,0.0252,0.1936,2.76,0.2461,0.0711,0.0793,0.0796,0.0,0.1489,0.2361,0.2342,482,71200,-2.0479922116457545,-0.35961713242068266,0.26028019544702624,-0.44342789509702096,-1.8644682566305373,0.35924087705546004,-0.27920894495958304
5003960600,Arkansas,Ashley ,2019,5139,2015,0.2857,0.5775,38.1,0.3398,0.0,0.0,0.0862,0.792,0.208,0.1409,0.5165,0.1392,0.0228,0.5285,24377.0,0.0,0.217,0.0,0.3623,2.52,0.0043,0.06,0.1911,0.0705,0.0256,0.1758,0.23,0.2141,512,94500,2.8364679177642835,-0.17866963458406177,0.8300444346884269,0.2579449054501728,1.882923809092992,0.044224403116753595,0.3542352668525101
5003960700,Arkansas,Ashley ,2019,1761,689,0.2652,0.5395,42.6,0.2527,0.0,0.004,0.0216,0.6449,0.3551,0.1655,0.5821,0.1784,0.0058,0.4673,21587.0,0.0299,0.2845,0.0909,0.119,2.56,0.2644,0.0508,0.1742,0.0494,0.008,0.1675,0.188,0.2344,667,76900,2.1369059469187737,-0.2730136338471367,0.5796384371365823,-0.41387565573396967,0.9873959109856999,1.256760888377598,0.14102086206525538
5005950100,Arkansas,Baxter ,2019,4832,2126,0.333,0.5437,42.9,0.0008,0.0,0.0077,0.0449,0.7061,0.2939,0.1115,0.5462,0.0904,0.0,0.4962,20520.0,0.0364,0.2321,0.0,0.3307,2.23,0.0755,0.0249,0.1087,0.052,0.0082,0.0708,0.2041,0.1186,741,117700,2.3225079085685816,-0.8909895169498172,0.6077759745687499,-0.19346202553747685,2.1226074666261843,0.6765760098609416,-0.014536615034554154
5005950200,Arkansas,Baxter ,2019,4512,2076,0.3768,0.4856,53.0,0.0007,0.0,0.0029,0.0066,0.9061,0.0939,0.0472,0.4668,0.101,0.0636,0.4976,42624.0,0.0168,0.1284,0.0,0.2799,2.17,0.0266,0.0718,0.0829,0.0242,0.0065,0.09,0.1518,0.1086,677,134200,-0.7957367621059486,-0.8705384119140165,1.4168883206511116,-0.4099023960191468,0.5576108230635157,-1.4897950978874126,-0.08868473284219744
5005950300,Arkansas,Baxter ,2019,4987,2290,0.3138,0.5232,46.0,0.0,0.0,0.002,0.0578,0.8228,0.1772,0.045,0.5119,0.1472,0.007,0.4882,23303.0,0.0688,0.1457,0.0263,0.3712,2.17,0.0549,0.0371,0.1367,0.0438,0.0104,0.1,0.1652,0.0829,688,128000,1.002828094641992,-0.8107828333835155,0.6027054635880548,-0.08276232533905396,1.1019519072047195,0.19171588257178726,-0.0796250135196333
5005950400,Arkansas,Baxter ,2019,3413,1475,0.3844,0.5558,51.2,0.0006,0.007,0.0,0.0059,0.8607,0.1393,0.0732,0.4818,0.0868,0.0414,0.5193,28436.0,0.0283,0.1754,0.0,0.3349,2.17,0.0693,0.0644,0.1112,0.0515,0.0022,0.1604,0.2615,0.1409,678,139100,2.032724036657904,-0.6903506884679828,1.7418440797628183,-0.15178005431944697,1.559999199164877,-0.42698849948236123,0.26903277592810576
5005950500,Arkansas,Baxter ,2019,4688,2055,0.3641,0.5294,53.2,0.0058,0.0102,0.0134,0.0188,0.729,0.271,0.0827,0.4982,0.1323,0.0088,0.5883,25824.0,0.0783,0.1572,0.044,0.0964,2.28,0.2378,0.0234,0.1358,0.0738,0.0154,0.1378,0.2052,0.3048,700,144800,2.181786167237686,-0.6421910895828827,2.0545453359473673,0.04187115240404467,0.5809016744443211,0.146659094024836,0.36429275409256007
5005950600,Arkansas,Baxter ,2019,3773,1712,0.3803,0.5184,56.5,0.0,0.005,0.0,0.0021,0.9306,0.0694,0.0648,0.6051,0.1321,0.0245,0.6069,27059.0,0.0586,0.1459,0.0028,0.1262,2.2,0.3063,0.0245,0.1542,0.0406,0.0033,0.1649,0.2767,0.3478,702,150900,2.9964787678414666,-0.7723545606218597,2.431157116228189,-0.3978510735075228,1.3181529336080788,0.4173743521345814,0.41933547457494413
5005950700,Arkansas,Baxter ,2019,3108,1532,0.3674,0.5151,58.9,0.0,0.0058,0.0,0.0763,0.5147,0.4853,0.0339,0.5297,0.1067,0.0183,0.5529,27724.0,0.0575,0.2279,0.0095,0.2676,2.03,0.1477,0.0829,0.188,0.0431,0.0036,0.1622,0.1625,0.3627,740,162900,2.322012784604933,-0.03765885234685439,2.2306970233065653,-0.06597254557709349,0.8208069236837013,-0.6258597644613854,0.6134020978287136
5005950800,Arkansas,Baxter ,2019,6263,2799,0.3979,0.4926,59.3,0.0,0.0086,0.0072,0.0038,0.6233,0.3767,0.0543,0.4782,0.0934,0.0021,0.6213,26888.0,0.0252,0.1765,0.0165,0.1279,2.24,0.2257,0.0229,0.0897,0.0568,0.0003,0.1312,0.2207,0.144,730,131100,1.8540239666340934,-1.0239011160480165,2.046645273812563,-0.2090417769760753,0.8732248566690045,0.16709672917661755,0.1884125589258113
5005950900,Arkansas,Baxter ,2019,5851,2370,0.2654,0.4922,43.7,0.0053,0.0022,0.0021,0.0128,0.7872,0.2128,0.0709,0.4709,0.123,0.0068,0.4464,22282.0,0.0499,0.1943,0.0069,0.2477,2.43,0.1027,0.0211,0.1397,0.0732,0.0025,0.1779,0.2111,0.1147,662,115600,0.09956794704791672,-0.6497112404458183,0.18198411603194603,-0.3256197279912126,0.30888654384557146,0.5840282556074301,-0.20842848072900394
5007020101,Arkansas,Benton ,2019,5904,2178,0.2138,0.4822,38.7,0.0178,0.0152,0.0,0.0435,0.7624,0.2376,0.123,0.4825,0.1074,0.0225,0.3026,28172.0,0.0126,0.1224,0.0256,0.1713,2.71,0.1538,0.0349,0.0739,0.065,0.0044,0.0795,0.1543,0.1139,1008,139100,-1.8364463532768762,-1.0860935391954853,-0.839654589386115,-0.6203167633004392,0.03522118379431012,0.6743973548108535,-0.7346566353734879
5007020102,Arkansas,Benton ,2019,7368,2343,0.1797,0.5125,35.9,0.0088,0.0118,0.0208,0.0722,0.7117,0.2883,0.1566,0.4877,0.0976,0.1152,0.3094,32919.0,0.0432,0.1616,0.0357,0.198,3.13,0.1369,0.0482,0.0824,0.0432,0.0285,0.0593,0.1367,0.0479,877,219600,-2.5715605497726433,-0.7404488930604383,-0.8688145350526219,-0.5277896922645264,0.07152016508382097,-0.5060275944788775,-0.6588357594635257
5007020201,Arkansas,Benton ,2019,4724,1721,0.171,0.5273,32.2,0.0021,0.0161,0.0504,0.3326,0.7997,0.2003,0.1389,0.443,0.2925,0.0389,0.2324,23915.0,0.0169,0.1959,0.0156,0.4829,2.74,0.0285,0.0587,0.1807,0.1873,0.1986,0.2195,0.0921,0.0752,661,142500,1.6392466303532238,-0.43287498110461015,-0.7584947867393644,3.3928894507448653,0.21682617951144545,-0.7790992320591125,0.1417285287327813
5007020203,Arkansas,Benton ,2019,3026,1121,0.2564,0.5139,43.5,0.003,0.0159,0.0152,0.2769,0.6412,0.3588,0.0892,0.4564,0.137,0.0678,0.3711,34901.0,0.0038,0.1019,0.0096,0.1436,2.7,0.0714,0.033,0.1365,0.1315,0.0883,0.0205,0.1229,0.0804,781,226100,0.29969719807393325,-1.1988589643516652,0.2588557535893983,1.5524704229336084,0.666851928795696,-0.9796219428931042,-0.17537227983134746
5007020205,Arkansas,Benton ,2019,6236,2023,0.17,0.4987,30.9,0.0066,0.0103,0.0019,0.5364,0.7761,0.2239,0.1265,0.4813,0.318,0.0336,0.2244,21502.0,0.0504,0.2379,0.0,0.3604,3.08,0.0524,0.0376,0.1424,0.1156,0.1787,0.1232,0.0683,0.0269,919,107300,1.9077654688381434,-0.9269534967478478,-1.166296344398884,3.28823586786321,0.5598395721547577,0.15293986996690767,-0.10266094032870651
5007020206,Arkansas,Benton ,2019,7231,2274,0.1303,0.536,29.8,0.0285,0.0094,0.0106,0.6074,0.6646,0.3354,0.1434,0.4605,0.3242,0.0167,0.1231,21727.0,0.0053,0.1702,0.0087,0.4551,3.18,0.0401,0.0273,0.0928,0.212,0.2808,0.0628,0.0606,0.0096,941,134000,2.7531888072257105,-1.3437735250845142,-1.512697727579752,4.470359846682876,0.9975572049753233,0.1417430082317776,-0.13896039867306922
5007020301,Arkansas,Benton ,2019,4239,1845,0.1703,0.5098,28.9,0.0394,0.013,0.0231,0.4442,0.4033,0.5967,0.2163,0.4758,0.2961,0.0,0.2385,16243.0,0.0374,0.2081,0.0,0.7837,2.29,0.0358,0.0851,0.2331,0.2201,0.1498,0.2843,0.1274,0.0,593,89400,3.189689033850212,0.29139559462411707,-1.2664442960106574,3.435976864243002,0.6114871732764644,0.11727369771728573,0.39853813607837574
5007020302,Arkansas,Benton ,2019,4148,1575,0.1644,0.4867,31.2,0.0077,0.006,0.0212,0.4347,0.719,0.281,0.1194,0.4139,0.2371,0.0317,0.1968,30323.0,0.0254,0.1858,0.0072,0.5803,2.63,0.0,0.0762,0.1333,0.2054,0.2372,0.1839,0.075,0.0426,707,134300,1.0023178195883304,-0.5343883757574337,-1.0777380726975947,3.7749815319693614,-0.20392463195164803,-0.9566126319743542,0.029354974335417033
5007020304,Arkansas,Benton ,2019,3964,1562,0.2248,0.503,31.5,0.0106,0.0061,0.0419,0.1862,0.8638,0.1362,0.1005,0.4787,0.1219,0.0807,0.2068,33317.0,0.0518,0.1452,0.004,0.5551,2.48,0.0227,0.0455,0.0871,0.0892,0.0671,0.104,0.0938,0.0924,637,221100,-1.959633117760792,-0.5635394504829666,-1.0230636714865984,0.7092006269541868,0.13004331306835146,-1.2122739358137653,-0.464718445753365
5007020305,Arkansas,Benton ,2019,4198,1504,0.1334,0.4576,36.8,0.0248,0.0,0.0133,0.2956,0.6163,0.3837,0.135,0.4637,0.1426,0.0213,0.258,28361.0,0.0403,0.1476,0.0179,0.2999,2.79,0.0,0.0126,0.1184,0.1155,0.1163,0.1351,0.1148,0.0322,976,153300,-1.0524571172758854,-0.7812095524913567,-1.3802040497761783,1.3818901645148036,-0.2150333879274377,-0.057900291595716316,-0.4942425356905072
5007020401,Arkansas,Benton ,2019,7003,2641,0.236,0.5351,37.9,0.0139,0.0,0.0216,0.2061,0.6154,0.3846,0.1833,0.4603,0.159,0.0538,0.3037,30474.0,0.0331,0.1673,0.0,0.4298,2.58,0.018,0.0617,0.2211,0.079,0.058,0.13,0.1217,0.0678,949,168600,0.20801750925543294,-0.2042797467695162,-0.40395181378947115,0.8730757452435529,0.8278863642797596,-0.8847130397088921,-0.040720621046955285
5007020402,Arkansas,Benton ,2019,5279,1653,0.2182,0.5378,31.8,0.0032,0.0081,0.0042,0.4082,0.8375,0.1625,0.1325,0.4573,0.2004,0.0242,0.2753,21579.0,0.0344,0.2078,0.0,0.3491,3.09,0.0301,0.0206,0.2021,0.1436,0.1298,0.108,0.0959,0.044,817,144600,1.9756129025772566,-0.9712526191827224,-0.8225053030734765,2.54350046922562,1.1363992719924911,0.08947108361534432,-0.10668965494382616
5007020404,Arkansas,Benton ,2019,5102,1780,0.1605,0.5233,34.0,0.0163,0.0047,0.0098,0.4036,0.7879,0.2121,0.1596,0.4846,0.2082,0.0219,0.314,21682.0,0.0178,0.206,0.0,0.4792,2.87,0.0576,0.0629,0.1736,0.1782,0.1758,0.0884,0.1399,0.0321,781,145600,2.526597642615967,-0.8277805801205751,-0.8076666887498684,2.9869074519888184,1.0583526611213812,0.11678479837621084,0.025382980540629048
5007020405,Arkansas,Benton ,2019,3786,1553,0.1696,0.5261,39.1,0.0108,0.0018,0.0718,0.1619,0.8861,0.1139,0.0721,0.4354,0.0102,0.2595,0.2267,61763.0,0.0028,0.059,0.0,0.3915,2.44,0.0,0.0277,0.0979,0.0148,0.0247,0.0469,0.0687,0.1309,1015,313800,-5.780182030753882,-0.5530761073971174,-0.41514412151733954,-0.4316184729775609,-0.6444440495016234,-3.7358992793602406,-0.7100498087664634
5007020501,Arkansas,Benton ,2019,5599,2197,0.1961,0.5096,35.3,0.0136,0.0,0.0966,0.1193,0.901,0.099,0.066,0.4239,0.0465,0.1457,0.1748,47885.0,0.0209,0.1675,0.0051,0.4283,2.49,0.0043,0.0451,0.1001,0.025,0.0309,0.0437,0.087,0.0542,911,250000,-5.078966813096002,-0.5463347377708577,-0.9341070007582105,-0.17288766784916854,-0.4199908840854669,-3.0056465226322984,-0.7411782122201327
5007020503,Arkansas,Benton ,2019,4284,1912,0.1996,0.4792,31.1,0.049,0.0054,0.2736,0.1856,0.6981,0.3019,0.057,0.3364,0.1129,0.0,0.2558,29054.0,0.0154,0.1404,0.0,0.7631,2.19,0.0,0.1025,0.1731,0.0465,0.0967,0.1378,0.1194,0.0454,827,154500,-3.5372463169512405,0.33609204160652395,-0.7583142414371795,1.7390677462998063,-1.1181925840601505,-3.7358992793602406,-0.11704741432578583
5007020504,Arkansas,Benton ,2019,3279,1295,0.197,0.4947,28.3,0.011,0.0,0.0403,0.1604,0.7038,0.2962,0.1614,0.4521,0.1407,0.0795,0.261,28630.0,0.0186,0.1916,0.0,0.6494,2.53,0.0152,0.051,0.244,0.1775,0.0361,0.2242,0.0894,0.0167,850,154800,-1.3591356918971382,0.1246788497456334,-1.3685167066106416,0.9946381047203805,-0.04607278506060479,-1.0638631546919057,-0.2334051190664656
5007020603,Arkansas,Benton ,2019,10323,4131,0.1217,0.5004,32.2,0.0464,0.0089,0.1844,0.0904,0.9252,0.0748,0.0564,0.4041,0.0349,0.0956,0.0995,44645.0,0.0175,0.0636,0.0,0.6144,2.5,0.0025,0.0082,0.0978,0.0597,0.0317,0.0414,0.0415,0.0721,1116,240100,-6.788543542931153,-0.5156518250528441,-1.8657437480442012,0.03194982064695503,-1.0249247077777581,-3.414173082703305,-1.026959835003972
5007020604,Arkansas,Benton ,2019,4873,1732,0.1391,0.5171,34.8,0.0232,0.0086,0.0337,0.1075,0.8846,0.1154,0.1345,0.4875,0.1012,0.1016,0.2771,33430.0,0.0387,0.1694,0.0083,0.5237,2.54,0.0,0.045,0.1842,0.0796,0.048,0.0561,0.1377,0.1104,955,162100,-2.3411656819776114,-0.27706857852512756,-1.0385404681465984,0.07926509229741689,0.11399922138022424,-1.218820948983527,-0.4569161881040805
5007020605,Arkansas,Benton ,2019,4443,1699,0.1571,0.4994,36.7,0.0439,0.016,0.0356,0.0601,0.9043,0.0957,0.1054,0.4562,0.0824,0.1489,0.2725,40678.0,0.027,0.1311,0.0,0.4432,2.57,0.0,0.0518,0.219,0.0692,0.0117,0.1526,0.1515,0.1415,953,258300,-3.866271452437965,0.03622507498755619,-0.68654840512947,-0.4489213544649298,-0.6481501841933069,-2.1188765836378147,-0.43942544507594183
5007020606,Arkansas,Benton ,2019,4258,1503,0.1975,0.4868,42.4,0.0,0.0,0.0207,0.0557,0.9725,0.0275,0.0053,0.4423,0.0356,0.2828,0.2628,67835.0,0.0399,0.0718,0.0,0.1178,2.83,0.0,0.0133,0.0732,0.0087,0.015,0.0238,0.0787,0.06,1135,312700,-6.998286353855473,-0.8775267458580239,-0.16692646453665913,-1.114977261541988,-1.1029566025585613,-3.7358992793602406,-0.926241113309929
5007020701,Arkansas,Benton ,2019,5579,2170,0.2289,0.5076,41.6,0.0045,0.0133,0.0061,0.0488,0.8987,0.1013,0.0839,0.4739,0.0622,0.0512,0.3069,32645.0,0.0214,0.167,0.0102,0.1253,2.57,0.0175,0.006,0.1452,0.038,0.0155,0.0519,0.1006,0.0482,1021,145400,-2.1552071147895373,-1.1768470541577163,-0.7172420322456639,-0.6183355048013833,0.6489242946752196,-0.29170681825999323,-0.750885090097636
5007020703,Arkansas,Benton ,2019,5036,2062,0.3167,0.4851,43.9,0.003,0.0288,0.0191,0.0296,0.874,0.126,0.0451,0.4764,0.0259,0.0417,0.4457,38872.0,0.008,0.1438,0.0366,0.1426,2.44,0.0108,0.0112,0.0761,0.0425,0.0044,0.0417,0.1293,0.0749,1081,174900,-1.7550823920020386,-1.3223807277677115,0.31459992062408626,-0.5954201931664926,0.6084897075693814,-0.7603710992613022,-0.5571699209878479
5007020704,Arkansas,Benton ,2019,4534,1775,0.2547,0.4786,42.8,0.0071,0.0,0.0128,0.0532,0.8951,0.1049,0.0997,0.4899,0.0587,0.0952,0.3656,37659.0,0.0293,0.1109,0.0136,0.1594,2.55,0.1013,0.0214,0.0868,0.0554,0.0024,0.0505,0.1004,0.0538,864,196000,-2.817239697690944,-1.1440188657300436,-0.33077590528403644,-0.68551810497907,0.15737347326997705,-0.8143002949677708,-0.7164645902814296
5007020801,Arkansas,Benton ,2019,4631,2142,0.5338,0.5081,65.7,0.0026,0.0201,0.0043,0.0164,0.9698,0.0302,0.0112,0.4794,0.0334,0.0467,0.6928,45160.0,0.0296,0.1067,0.0,0.0439,2.16,0.0282,0.0065,0.0607,0.0298,0.004,0.0136,0.1885,0.0576,742,208200,1.6951591314269585,-1.3437735250845142,2.9291315644167604,-0.12961192173249042,1.8943063863541996,-1.6548933725269968,0.2770945657721991
5007020803,Arkansas,Benton ,2019,4185,1937,0.3582,0.518,50.4,0.0026,0.0122,0.011,0.0205,0.6039,0.3961,0.1007,0.4642,0.0509,0.0413,0.4388,35565.0,0.0408,0.182,0.0043,0.144,2.16,0.0397,0.0,0.1347,0.0535,0.0,0.0744,0.1861,0.1259,856,148300,0.14439508840432336,-0.7703663167668726,1.0562204113870164,-0.4383557166126456,1.0417840063962742,-0.744887295999449,-0.06311286794697235
5007020805,Arkansas,Benton ,2019,4795,2061,0.3287,0.4959,50.1,0.0069,0.0063,0.0094,0.1139,0.8299,0.1701,0.0849,0.5327,0.0507,0.0752,0.5832,35980.0,0.0357,0.196,0.0,0.198,2.3,0.0,0.0335,0.1727,0.041,0.0024,0.037,0.1891,0.134,1095,160000,0.5542069061025383,-0.7216162450332818,1.3809537190728842,-0.20379822499456995,1.265491463588457,-1.1668238065309513,0.07593278796538973
5007020806,Arkansas,Benton ,2019,6320,2417,0.3206,0.4908,44.8,0.0176,0.0,0.0032,0.0419,0.959,0.041,0.0364,0.4278,0.0532,0.2706,0.4832,53550.0,0.0381,0.0744,0.0393,0.12,2.58,0.0365,0.0141,0.0679,0.0176,0.0118,0.0245,0.1417,0.0305,724,192800,-4.531580329474538,-0.9784069712328741,1.1139997615624997,-0.7467941862677673,-0.606596415946149,-3.313782517590248,-0.4864301917718762
5007020901,Arkansas,Benton ,2019,10176,3542,0.1855,0.5036,30.4,0.0808,0.0029,0.0602,0.0759,0.8272,0.1728,0.1477,0.478,0.0471,0.0582,0.1988,31550.0,0.0197,0.1018,0.0,0.3772,2.87,0.0175,0.0678,0.1516,0.0738,0.0153,0.0769,0.0663,0.0333,1123,182500,-3.392010048002291,-0.5741971089781279,-1.7334148757664367,-0.4207263985318445,0.3048720215081462,-0.9685436862340284,-0.8214266924414048
5007020902,Arkansas,Benton ,2019,7568,2587,0.1746,0.5325,36.6,0.0251,0.0045,0.0081,0.0362,0.7559,0.2441,0.1171,0.4594,0.0805,0.0348,0.2675,30417.0,0.0218,0.095,0.0143,0.247,2.93,0.1328,0.0213,0.0835,0.0735,0.0088,0.0298,0.079,0.0839,1051,160300,-2.508064064460831,-1.2091087137681582,-1.367537772726225,-0.6448796808485808,0.401840579775045,0.31162152310708857,-0.9283084188607672
5007021001,Arkansas,Benton ,2019,5455,2005,0.2224,0.4882,39.6,0.0002,0.0183,0.0048,0.0634,0.5463,0.4537,0.1127,0.4489,0.1703,0.0419,0.3581,23903.0,0.0063,0.1241,0.1241,0.3656,2.72,0.1591,0.0244,0.1212,0.1824,0.0416,0.1252,0.1384,0.1446,800,137000,-0.667582167929228,-0.6117666093902081,-0.2547092629465896,0.7297023928078936,-0.8434805964502669,0.31267190804994294,-0.25006528789359517
5007021002,Arkansas,Benton ,2019,7652,2720,0.2244,0.4949,35.4,0.0153,0.02,0.0423,0.1273,0.7532,0.2468,0.0724,0.4455,0.1154,0.0357,0.3279,24128.0,0.0251,0.0809,0.0382,0.3338,2.79,0.0749,0.0408,0.1607,0.099,0.094,0.1566,0.1218,0.0987,736,140600,-1.1347716091894031,-0.7164916725916931,-0.5740365347456946,0.8404679013652961,-0.14749324293301247,-0.5372180602842989,-0.3612265895802252
5007021101,Arkansas,Benton ,2019,4602,1676,0.1899,0.4683,32.1,0.0028,0.1286,0.0196,0.2458,0.6392,0.3608,0.1689,0.3948,0.1768,0.0,0.2482,22556.0,0.0452,0.2028,0.0098,0.534,2.74,0.0264,0.0704,0.1695,0.1732,0.079,0.2091,0.1308,0.0984,764,133400,-0.26037959340530636,-0.01587767635385368,-1.122381301205983,1.6461711931717204,-0.6842684756158446,-0.08402333340134562,-0.10406659104733947
5007021102,Arkansas,Benton ,2019,3824,1181,0.211,0.5416,27.7,0.0141,0.0643,0.0246,0.268,0.4882,0.5118,0.2142,0.4311,0.1553,0.0,0.265,18268.0,0.007,0.1956,0.0058,0.3133,3.24,0.045,0.0305,0.1067,0.2312,0.0411,0.2775,0.096,0.0679,875,139100,1.4520183190897713,-0.5509721578504417,-1.2845701335003483,1.8111652360322519,0.7693389642604267,0.7070564101478826,-0.1715114891446127
5007021201,Arkansas,Benton ,2019,5143,1311,0.1985,0.4921,23.3,0.0156,0.0389,0.0224,0.1808,0.8397,0.1603,0.0679,0.4279,0.1872,0.1037,0.2441,21938.0,0.0337,0.1123,0.0165,0.4012,3.09,0.0141,0.0275,0.1754,0.1272,0.0662,0.1667,0.0742,0.0787,823,176000,-2.2807340271323326,-0.5314570059094662,-1.4373792659302769,0.9957700749535044,-0.5834858632699612,-0.7241819669761325,-0.5445162018709215
