GEOID,Total_Pop,Total_HH,MDGRENT,MDHSEVAL,MEDAGE,PERCAP,PPUNIT,QAGEDEP,QASIAN,QBLACK,QCVLUN,QED12LES,QESL,QEXTRCT,QFAM,QFEMALE,QFEMLBR,QFHH,QGROUP,QHISP,QHSEBRDN,QMOHO,QNATAM,QNOAUTO,QNOHLTH,QPOVTY,QRENTER,QRICH,QSERV,QSSBEN,QUNOCCHU,Year
47001980100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2012
47009980100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2012
47017980100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2012
47029980100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2012
47031980100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2012
47037980100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2012
47037980200,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2012
47053980100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2012
47065980100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2012
47065980200,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2012
47145980100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2012
47155980100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2012
47157980200,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2012
47157980300,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2012
47161980100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2012
47161980200,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2012
47009980200,29,14,-999,-999,55.6,37669,2.07,0,0,0,0,0,0,0,0,0.4828,0.7368,0,0,0.1724,0,0,0,0,0.1724,0,0.2857,0,0.2632,0,0,2012
47157980100,70,0,-999,-999,40.6,4141,-999,0,0,0.8143,0.3333,0.4143,0,0,0,0.6143,1,0,1,0,0,0,0,0,0.6,1,0,0,0.4643,0,0,2012
47125980100,88,0,-999,-999,24.8,21655,-999,0,0,0.125,0,0,0,0,0,0.0568,0,0,1,0.3523,0,0,0.0568,0,0,0,0,0,0,0,0,2012
47157980400,550,0,-999,-999,29.2,7575,-999,0,0,0.7127,0,0.4641,0.0291,0,0,0.2964,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,2012
47037016000,553,280,642,118200,41.4,14436,1.86,0.2857,0.0271,0.8752,0.3309,0.1144,0,0.0217,0,0.6166,0.5978,0.3786,0.0597,0.0072,0.4679,0,0.0199,0.3179,0.2138,0.3107,0.6857,0,0.3641,0.525,0.2513,2012
47065010902,664,401,568,104600,50.8,22711,1.66,0.2726,0,0,0.1144,0.2177,0,0.0833,0.4861,0.5467,0.5625,0.2419,0,0,0.2569,0.1259,0,0.0249,0.3253,0.2063,0.2843,0.0249,0.0583,0.5611,0.0291,2012
47025970400,723,307,-999,53900,46.4,12328,2.36,0.2089,0.0055,0,0.1152,0.553,0,0.186,0.9773,0.462,0.4093,0.0554,0,0,0.2801,0.4143,0,0.0717,0.0788,0.3859,0.0195,0,0.2837,0.4169,0.2148,2012
47091956000,889,401,674,100000,55,18167,2.22,0.3723,0.0022,0,0.1846,0.282,0.0154,0.2469,0.5806,0.4938,0.4362,0.1297,0,0,0.1272,0.1729,0,0.0424,0.1676,0.099,0.1771,0,0.2181,0.596,0.2122,2012
47157000200,906,324,585,59200,24.4,10269,2.8,0.2351,0,0.9879,0.0782,0.2179,0,0.0146,0.1366,0.426,0.5731,0.4136,0,0,0.2963,0,0.0121,0.3642,0.2428,0.3223,0.7469,0,0.4591,0.2438,0.3222,2012
47157004500,938,212,551,63100,19.2,4422,4.34,0.1375,0,0.968,0.2304,0.4146,0.0036,0.1497,0.067,0.6098,0.5306,0.6368,0.0192,0,0.2547,0.0074,0.0032,0.3868,0.2292,0.6692,0.9104,0,0.4354,0.2311,0.4752,2012
47113001100,979,378,816,48400,28.6,10778,2.59,0.2196,0.0133,0.953,0.1745,0.3896,0,0.0379,0,0.43,0.3523,0.3677,0,0.0337,0.4497,0,0,0.2751,0.2308,0.4658,0.627,0,0.2981,0.3333,0.2206,2012
47157005800,1027,392,809,45000,36.3,8516,2.59,0.2941,0,0.9932,0.3708,0.3555,0,0,0.2533,0.5287,0.7246,0.2628,0.0127,0,0.6837,0,0,0.3827,0.3568,0.6647,0.6888,0,0.3478,0.3495,0.3478,2012
47037014400,1056,492,655,-999,28.3,13353,1.95,0.1515,0.0341,0.7197,0.3243,0.2327,0.0212,0.0433,0.0554,0.5417,0.4867,0.2785,0.0928,0.0047,0.3272,0,0,0.2439,0.1798,0.5031,0.9817,0,0.1467,0.1809,0.1786,2012
47053967300,1079,401,715,77100,36.5,17623,2.69,0.2641,0.0019,0,0.1559,0.1702,0.0129,0.1869,0.4735,0.5097,0.3829,0.1646,0,0.0797,0.0973,0.0828,0.0083,0.0249,0.0732,0.2897,0.1796,0.0025,0.1374,0.3716,0.1899,2012
47113000800,1080,452,290,77600,35.9,8578,1.49,0.2167,0.0037,0.6648,0.2977,0.4026,0.0099,0,0.3066,0.3981,0.6291,0.0819,0.375,0.0343,0.2367,0.019,0.0083,0.4004,0.1857,0.6586,0.8673,0,0.1391,0.3363,0.4286,2012
47125100100,1108,337,586,70000,26.6,11436,1.96,0.0352,0.0144,0.25,0.1659,0.2596,0.0662,0.0163,0.1875,0.2428,0.1744,0.0445,0.4025,0.1561,0.4718,0,0.0217,0.178,0.1751,0.4692,0.905,0,0.158,0.0445,0.3759,2012
47157010300,1108,424,900,37500,32.4,11814,2.61,0.1841,0,0.9738,0.2505,0.2338,0,0.0848,0.2528,0.5542,0.6298,0.4245,0,0,0.375,0,0,0.1769,0.1769,0.4792,0.4505,0,0.2853,0.2524,0.315,2012
47157001400,1109,510,666,33200,38.4,13062,2.17,0.1578,0,0.8233,0.1479,0.3365,0.0317,0.1029,0.4828,0.4815,0.55,0.2706,0,0.0433,0.351,0.1327,0,0.2549,0.294,0.2615,0.6059,0,0.1706,0.2373,0.3298,2012
47157005000,1120,404,620,55000,29.2,9100,2.63,0.1893,0,0.9786,0.2967,0.5259,0,0.0758,0,0.5679,0.4313,0.3342,0.05,0,0.4257,0,0,0.3762,0.1411,0.642,0.8119,0,0.2559,0.3193,0.2334,2012
47157002100,1174,505,613,104500,37.5,14939,2.31,0.2257,0,0.9165,0.0951,0.3039,0,0.0225,0.1711,0.5179,0.3884,0.297,0.0051,0,0.2396,0,0.0034,0.4436,0.2061,0.3092,0.7267,0,0.1764,0.2673,0.0934,2012
47165020206,1185,489,675,145300,42.9,20899,2.42,0.1975,0,0.0523,0.0088,0.119,0,0.0621,0.3964,0.5148,0.594,0.3088,0,0.1046,0.1943,0.0752,0,0.18,0.1122,0.0852,0.2045,0,0.0816,0.4417,0.0808,2012
47157003800,1186,799,580,9999,32.1,17192,1.33,0.1071,0.1847,0.4983,0.051,0.1536,0.1284,0.1183,0.8163,0.3457,0.2921,0.0388,0.102,0.0371,0.3166,0.0131,0,0.4255,0.1894,0.4329,0.9787,0,0.2151,0.2616,0.1268,2012
47053966800,1202,486,558,80000,40.3,20638,2.47,0.1997,0,0.0732,0.2016,0.0942,0.0353,0.1589,0.8785,0.416,0.4562,0.0782,0,0.0466,0.0494,0.1997,0,0.0165,0.1348,0.2646,0.1564,0.0206,0.2037,0.3642,0.1913,2012
47065002000,1230,627,445,154500,40.4,21510,1.91,0.1553,0,0.6024,0.0836,0.2843,0.0855,0.0912,0.1099,0.4293,0.3779,0.1531,0.0285,0.0959,0.2313,0,0.0317,0.2711,0.2244,0.4569,0.6858,0.0239,0.2003,0.3174,0.1469,2012
47037017200,1247,595,796,110300,45,22386,2.08,0.1636,0.0265,0.0714,0.0293,0.1821,0.0678,0.2167,0.5068,0.4595,0.369,0.084,0.0088,0.1387,0.2,0.0144,0.0016,0.0202,0.247,0.1508,0.4134,0.0084,0.1289,0.2353,0.1451,2012
47139950100,1255,538,488,87100,48.6,17352,2.33,0.3163,0,0,0.1153,0.3099,0,0.0981,0.8298,0.5187,0.5279,0.1171,0,0.0056,0.1357,0.3049,0.0056,0.1078,0.1482,0.2964,0.2268,0,0.1641,0.6004,0.2836,2012
47157000300,1262,409,804,55400,41.7,13973,3.09,0.099,0,1,0.1461,0.2492,0,0.0827,0.2444,0.6197,0.5808,0.2763,0,0,0.467,0,0,0.2494,0.271,0.3938,0.489,0,0.2135,0.4059,0.1479,2012
47065002300,1274,532,634,49600,30.9,11723,2.39,0.2504,0,0.2214,0.1772,0.5776,0.2352,0.2665,0.8908,0.5086,0.3582,0.0489,0,0.3454,0.25,0.0369,0.0024,0.0714,0.3391,0.3564,0.5094,0,0.3134,0.3346,0.065,2012
47125100700,1285,535,664,204900,35.9,34283,2.4,0.1837,0,0.4195,0.1683,0.1468,0.0049,0.0578,0.4749,0.6016,0.619,0.2449,0,0.0054,0.1421,0.0031,0,0.1009,0.0817,0.1409,0.4953,0.0879,0.0765,0.2729,0.1718,2012
47157004600,1296,570,715,145700,31,14123,2.24,0.2446,0,0.8789,0.2976,0.3724,0,0,0.121,0.4707,0.5549,0.2439,0.0154,0,0.4737,0.0111,0,0.3404,0.2191,0.4136,0.886,0.007,0.3293,0.314,0.2083,2012
47131965900,1309,530,500,72900,47,17742,2.47,0.2078,0,0.0099,0.1263,0.2516,0,0.2119,0.8879,0.5225,0.42,0.0906,0,0.0122,0.2547,0.0485,0.0031,0.0925,0.2162,0.1536,0.1604,0.0094,0.1445,0.3396,0.1706,2012
47065000800,1330,560,824,104400,36.4,23967,2.25,0.1662,0,0.2947,0.1801,0.1671,0.0386,0.0459,0.2842,0.491,0.3984,0.1357,0.0519,0.0128,0.2411,0.0091,0,0.0589,0.1872,0.3068,0.5643,0.0214,0.1705,0.2321,0.2755,2012
47155081101,1340,697,737,167600,55.6,24312,1.86,0.3672,0.0881,0,0.01,0.2446,0.0989,0.0676,0.64,0.597,0.5266,0.1521,0.0351,0.0896,0.3199,0,0.0119,0.1937,0.2194,0.0856,0.429,0.0359,0.4029,0.6141,0.8331,2012
47157007500,1352,549,648,60100,45.1,12969,2.46,0.2367,0,0.9357,0.2731,0.2561,0,0.0141,0.0545,0.5303,0.6101,0.3825,0,0,0.3297,0.0062,0.003,0.102,0.2507,0.395,0.3679,0,0.2667,0.388,0.1515,2012
47157003900,1361,789,553,-999,47.1,14719,1.58,0.083,0.058,0.809,0.087,0.3181,0.0225,0.0486,0.5602,0.3586,0.3903,0.0849,0.083,0.0228,0.275,0,0,0.4715,0.2467,0.4395,1,0,0.3435,0.2522,0.1034,2012
47165020901,1375,560,626,181400,42.2,26864,2.46,0.1556,0,0.0313,0.1165,0.2353,0.0581,0.2288,0.8315,0.5258,0.4636,0.0732,0,0.1236,0.1536,0.2668,0,0.0589,0.1833,0.1535,0.225,0.0143,0.1848,0.3179,0.0604,2012
47157020400,1378,304,1354,-999,26.5,21881,3.76,0.1422,0.0102,0.2946,0.2076,0.0266,0.097,0.115,0.8471,0.4485,0.4281,0.1151,0.1698,0.1509,0.1513,0,0,0,0.0732,0.0079,1,0,0.1022,0.023,0.2,2012
47157003700,1380,904,558,171500,47.8,18712,1.32,0.2833,0.0254,0.6986,0.0538,0.2395,0.0036,0.0217,0.1071,0.5906,0.5803,0.073,0.1355,0.0174,0.2467,0.01,0.0043,0.4735,0.1735,0.3611,0.9657,0,0.3194,0.4624,0.0933,2012
47183968700,1394,663,584,84100,45.7,18794,2.1,0.307,0,0,0.1242,0.2853,0,0.2305,0.8486,0.4139,0.4043,0.0603,0,0.0122,0.2202,0.2083,0.01,0.0196,0.1446,0.1205,0.178,0.0075,0.094,0.454,0.0792,2012
47157007822,1396,600,704,63800,40.1,17876,2.33,0.2622,0,0.7851,0.1691,0.2274,0.0459,0.2124,0.1748,0.558,0.5115,0.2183,0,0.1848,0.3317,0.1117,0,0.2167,0.3102,0.2622,0.3433,0,0.2637,0.385,0.1826,2012
47075930200,1399,631,500,81800,51.4,16826,2.22,0.2194,0,0.3738,0.0608,0.3201,0.0199,0.1547,0.882,0.564,0.5899,0.2029,0,0.1065,0.2964,0.1939,0,0.0586,0.218,0.2116,0.0951,0.0063,0.1835,0.439,0.132,2012
47157011020,1407,611,684,85500,32.7,15756,2.3,0.1727,0,0.86,0.2249,0.2602,0.0357,0.0904,0.1574,0.516,0.5273,0.2668,0,0.0647,0.3617,0,0.0085,0.1457,0.2729,0.3702,0.6252,0,0.1724,0.1784,0.442,2012
47019071600,1421,609,515,75300,45.3,16502,2.32,0.2041,0.012,0,0.0835,0.3733,0,0.2764,0.6667,0.4525,0.3035,0.1034,0.0049,0.0218,0.1396,0.2321,0,0.069,0.2027,0.3251,0.1117,0,0.2316,0.4516,0.33,2012
47165020207,1422,659,761,105000,50.6,25992,2.16,0.2215,0,0.0942,0.0926,0.2316,0,0.2721,0.6402,0.4367,0.352,0.1442,0,0.0063,0.1806,0.1015,0,0.0288,0.1646,0.0366,0.2974,0,0.0901,0.3991,0.1637,2012
47157004300,1425,881,1131,280000,37.9,80011,1.62,0.0758,0.0554,0.2737,0.0259,0.0212,0.0151,0.0202,0.8235,0.4681,0.4141,0.0409,0,0,0.16,0,0,0.0238,0.0589,0.0561,0.5028,0.1169,0.0707,0.1078,0.2258,2012
47157006400,1441,557,898,76700,49.9,20548,2.57,0.1978,0,0.9251,0.2403,0.152,0,0.1207,0.1769,0.5802,0.4899,0.3501,0.0083,0.009,0.246,0,0,0.0413,0.1414,0.2673,0.4811,0.0449,0.0841,0.3591,0.3432,2012
47183968000,1460,600,490,109000,45.3,19968,2.43,0.1781,0,0,0.1997,0.1267,0.007,0.0716,0.9612,0.4644,0.4946,0.07,0,0.0027,0.1733,0.1586,0,0.0517,0.0884,0.2253,0.1767,0,0.0781,0.4567,0.1189,2012
47061955100,1521,610,470,87300,46.9,20148,2.29,0.3077,0,0.0125,0.0938,0.1993,0,0.0785,0.6983,0.5194,0.454,0.1754,0.0809,0.0085,0.1246,0.1011,0.0059,0.1213,0.1174,0.1859,0.318,0.0279,0.2337,0.5049,0.3146,2012
47157011200,1523,610,705,53100,36.5,9400,2.5,0.2081,0,0.9639,0.2179,0.3966,0,0.0857,0,0.4629,0.3571,0.318,0,0,0.5361,0,0,0.4607,0.2311,0.6328,0.7279,0,0.2905,0.3754,0.3626,2012
47133950200,1527,680,449,88800,47.4,19179,2.25,0.2358,0,0,0.0672,0.2523,0,0.1555,0.8941,0.4925,0.4566,0.0632,0,0.0269,0.0838,0.2105,0,0.0662,0.1146,0.1375,0.1294,0,0.0867,0.4926,0.2585,2012
47065010901,1547,569,850,93000,36.4,19194,2.5,0.2327,0.0045,0.011,0.0507,0.3541,0.0157,0.1823,0.2637,0.4751,0.4241,0.2285,0.0795,0.0142,0.2619,0.0139,0,0.0826,0.1903,0.1701,0.5729,0.0141,0.192,0.3146,0.2064,2012
47037018203,1562,565,1215,494600,45.1,57355,2.76,0.2196,0.0455,0,0.0476,0.0295,0.0234,0.0347,1,0.4609,0.4508,0.0655,0,0.0525,0.1788,0.0068,0.0064,0,0.0551,0.0141,0.0903,0.1929,0.0222,0.3009,0.044,2012
47177930900,1590,617,708,87100,45.5,14636,2.58,0.1912,0,0.0013,0.1188,0.3295,0.0405,0.1041,0.9347,0.4742,0.3675,0.0778,0,0.0459,0.235,0.3192,0.0069,0.0243,0.1566,0.2818,0.0972,0,0.1302,0.3582,0.2512,2012
47053966600,1593,616,636,79400,40.8,21850,2.59,0.2643,0.0044,0.091,0.1371,0.1578,0,0.1791,0.8353,0.5242,0.4299,0.0958,0,0.0163,0.1331,0.2308,0.0063,0.0308,0.1481,0.1212,0.1542,0.0341,0.162,0.4107,0.1538,2012
47001020700,1603,588,406,44800,47.2,14149,2.73,0.2502,0,0,0.092,0.2943,0,0.1267,0.7436,0.4604,0.4191,0.119,0,0,0.2194,0.2089,0.0125,0.1054,0.0855,0.2508,0.1514,0,0.345,0.4524,0.251,2012
47167040900,1603,670,537,126600,41.5,21248,2.39,0.2034,0,0.3331,0.0704,0.1417,0,0.1819,0.6744,0.529,0.5177,0.1328,0,0,0.1657,0.1948,0,0.0896,0.1011,0.1185,0.2642,0.0164,0.1893,0.294,0.0401,2012
47037013900,1643,670,691,103300,30.5,9095,2.45,0.1546,0,0.9623,0.2147,0.3783,0.009,0.0998,0.423,0.5088,0.5618,0.2881,0,0,0.3388,0.0123,0,0.3254,0.2818,0.5175,0.6776,0,0.4338,0.3284,0.1769,2012
47055920700,1643,638,714,129300,47.3,23777,2.58,0.1552,0.0122,0.0816,0.0618,0.1697,0.0124,0.0491,0.601,0.521,0.3801,0.1176,0,0.0055,0.1332,0.1829,0,0.0455,0.1606,0.215,0.1097,0.0219,0.1318,0.3135,0.2616,2012
47113001700,1653,659,939,134800,45.6,21179,2.51,0.1537,0,0.4592,0.0339,0.1866,0.014,0.2269,0.9186,0.4991,0.3906,0.0364,0,0,0.2337,0.1311,0,0.0835,0.0339,0.1059,0.1715,0,0.1906,0.2701,0.0997,2012
47157001900,1657,633,684,49500,43.3,9711,2.6,0.1448,0,0.9946,0.2925,0.3765,0,0.0962,0.0412,0.5202,0.4447,0.3175,0.0078,0,0.5197,0,0,0.4676,0.2511,0.5655,0.4518,0,0.2668,0.3096,0.2214,2012
47065003100,1659,836,630,631000,41.8,23831,1.28,0.1923,0,0.3285,0.0865,0.2514,0.0175,0.0038,1,0.3285,0.358,0,0.3574,0.0332,0.2811,0.0196,0,0.3194,0.1603,0.4107,0.8158,0.0144,0.0644,0.2488,0.1381,2012
47165020403,1659,699,813,166000,40.2,24836,2.36,0.1736,0,0,0.0288,0.122,0,0.134,0.5,0.519,0.497,0.206,0.0042,0.0862,0.3062,0.2423,0,0.0472,0.0832,0.2019,0.2461,0.0329,0.1862,0.2718,0.0692,2012
47157002000,1668,660,656,75200,37.1,15096,2.43,0.2038,0,0.8082,0.2237,0.2024,0.0192,0.0709,0.4332,0.5713,0.5417,0.3227,0.0372,0.0138,0.3667,0,0,0.3591,0.1088,0.348,0.5182,0,0.2189,0.2485,0.1033,2012
47157000400,1682,645,647,58000,34.2,11793,2.56,0.1825,0,0.9845,0.226,0.2106,0,0.0739,0.2841,0.5077,0.5231,0.2806,0.0172,0,0.3457,0.0271,0,0.3426,0.1767,0.4258,0.6357,0,0.3105,0.3225,0.3019,2012
47133950100,1683,688,765,85100,40.7,14262,2.45,0.2133,0,0,0.0936,0.2768,0.0053,0.0826,0.6034,0.527,0.5284,0.1555,0,0,0.1657,0.3488,0,0.0509,0.0339,0.2733,0.2064,0,0.1583,0.3488,0.2381,2012
47037015700,1686,604,896,152000,35.4,20129,2.79,0.1779,0.0415,0.1364,0.0557,0.2075,0.2247,0.3079,0.6675,0.4828,0.4363,0.1689,0,0.3209,0.3394,0.0221,0,0,0.2954,0.1387,0.3162,0,0.1736,0.3162,0.0473,2012
47113001609,1695,630,698,169600,47.5,30566,2.69,0.2071,0,0.0779,0.0464,0.1062,0.0251,0.1013,0.9088,0.4678,0.4237,0.0349,0,0.0584,0.1444,0.1409,0,0.0095,0.141,0.1292,0.0889,0.0381,0.1079,0.3397,0.1213,2012
47093005906,1698,586,-999,265400,45.1,48174,2.89,0.1178,0.01,0.0006,0.0616,0.0709,0.0049,0.0776,1,0.5359,0.4547,0.0427,0.0041,0,0.099,0.0744,0,0.0478,0.0436,0.0542,0.0461,0.2065,0.0477,0.1928,0.0915,2012
47103975000,1708,671,836,94600,43.2,20143,2.55,0.2237,0.0041,0.0181,0.0302,0.1593,0.0074,0.2065,0.9291,0.4883,0.454,0.0417,0,0.0117,0.1058,0.2711,0.01,0.0387,0.1481,0.1879,0.2101,0.0343,0.0707,0.4218,0.1916,2012
47187050306,1708,693,1672,288800,46.3,35589,2.34,0.3513,0.0199,0.0123,0,0.0867,0.0311,0.0052,0.724,0.5187,0.5097,0.0996,0.0492,0.0644,0.0837,0.013,0,0.0058,0.0262,0.0305,0.1284,0.0548,0.066,0.4531,0,2012
47093001900,1709,766,723,80300,36.1,16080,2.21,0.2499,0.0281,0.5898,0.1483,0.1809,0.03,0.0826,0.1457,0.5413,0.4399,0.1997,0.0088,0,0.3655,0,0,0.205,0.1882,0.4309,0.6345,0.0104,0.5404,0.4739,0.1954,2012
47157011300,1716,724,499,34100,30,10782,2.23,0.1661,0.0594,0.8118,0.1501,0.2423,0.0039,0.0134,0.0324,0.4435,0.547,0.221,0.0583,0.007,0.2072,0.0127,0,0.5649,0.161,0.6523,0.8715,0,0.2265,0.2044,0.2331,2012
47087960100,1718,793,422,81200,48.7,22727,2.17,0.2707,0,0,0.1063,0.2278,0,0.238,0.8603,0.4901,0.4247,0.0504,0,0,0.2346,0.2189,0,0.0517,0.1182,0.2235,0.261,0.0189,0.1581,0.425,0.3056,2012
47065001300,1733,627,632,85500,31.9,14418,2.74,0.1402,0,0.6688,0.1063,0.2869,0.0166,0.0482,0.174,0.5441,0.5271,0.2775,0.0087,0.101,0.2568,0,0,0.2073,0.1466,0.4195,0.5311,0.0064,0.3569,0.3078,0.2883,2012
47157001500,1746,763,765,55000,44.3,12274,2.29,0.1724,0.0011,0.7887,0.3133,0.2224,0,0.0168,0.1227,0.5223,0.5289,0.2975,0,0.0166,0.5426,0,0,0.2018,0.181,0.4072,0.4744,0,0.2179,0.3185,0.2246,2012
47125100200,1747,730,642,95400,31.1,17860,2.38,0.1574,0.008,0.1981,0.1482,0.1715,0.0115,0.0858,0.2903,0.4911,0.4872,0.1863,0.0046,0.0069,0.2616,0.016,0,0.1041,0.246,0.3017,0.6767,0,0.1659,0.2342,0.2209,2012
47039955001,1749,807,537,95600,51.8,22140,2.17,0.2573,0,0,0.2217,0.217,0.0558,0.0777,0.6295,0.4774,0.4595,0.0843,0,0.0549,0.1834,0.1955,0,0.0087,0.1429,0.1635,0.1698,0.0074,0.1472,0.4622,0.4177,2012
47157002400,1749,583,687,63200,38.4,12395,3,0.1641,0.0172,0.8691,0.1295,0.4308,0.081,0.168,0,0.494,0.4032,0.4031,0,0.0709,0.4648,0,0.0503,0.2436,0.2024,0.4157,0.6861,0,0.3008,0.422,0.342,2012
47157011100,1749,689,775,38800,37.5,13142,2.54,0.1801,0,0.9806,0.1306,0.2521,0,0.1739,0.0667,0.45,0.6344,0.3208,0,0,0.4064,0.0182,0.0051,0.2612,0.1704,0.3951,0.4891,0,0.2174,0.389,0.2607,2012
47013950300,1760,719,596,45700,37.1,14998,2.45,0.1869,0,0,0.1956,0.2979,0,0.0976,0.5714,0.5278,0.4848,0.1001,0,0,0.1363,0.2976,0.0034,0.0834,0.2398,0.2182,0.2197,0,0.2064,0.4214,0.0933,2012
47009011401,1764,760,823,192400,52.4,23776,2.32,0.2375,0.0023,0,0.0218,0.1862,0,0.1662,0.8492,0.4949,0.4935,0.0645,0,0.0119,0.1053,0.1715,0.0522,0.0092,0.1383,0.0833,0.2947,0.0026,0.2277,0.4342,0.3515,2012
47139950201,1766,771,565,134700,49.4,22173,2.24,0.2378,0,0.0017,0.1389,0.1568,0.0041,0.1672,0.9396,0.4694,0.3372,0.013,0.0215,0.0187,0.2309,0.1174,0,0.0389,0.116,0.0686,0.1064,0.0052,0.2224,0.4189,0.2522,2012
47157003600,1767,888,630,180500,36.7,18200,1.89,0.1743,0.1036,0.3028,0.0714,0.216,0.2165,0.1121,0.5455,0.4692,0.3714,0.1441,0.0481,0.1415,0.4617,0.024,0,0.2173,0.3238,0.4117,0.7872,0,0.3901,0.1959,0.3729,2012
47179060700,1783,0,-999,-999,19.8,3343,-999,0,0.0662,0.115,0.1554,0,0.0494,0,0,0.5838,0.5811,0,1,0.0213,0,0,0,0,0.1503,0,0,0,0.5796,0,0,2012
47109930400,1784,730,620,88600,49.3,18275,2.44,0.2371,0,0.023,0.2218,0.1979,0.0012,0.1366,0.847,0.4675,0.4874,0.0712,0,0,0.0986,0.1847,0,0.026,0.1466,0.2124,0.2356,0,0.1383,0.4205,0.1521,2012
47165020503,1794,817,828,174800,48.4,28055,2.19,0.2559,0,0,0.0629,0.1857,0,0.1706,1,0.4548,0.4286,0.0122,0.0028,0.0117,0.1616,0.077,0,0.0073,0.228,0.0697,0.131,0.0171,0.1109,0.3562,0.0882,2012
47093000100,1796,1165,698,220100,31.9,29873,1.38,0.1047,0.0278,0.0997,0.0676,0.0937,0.0299,0.0121,0.7698,0.4326,0.3765,0.0386,0.1047,0.0228,0.206,0.0129,0,0.3219,0.0788,0.3194,0.7906,0.0146,0.0703,0.1828,0.0635,2012
47065011001,1805,664,790,146600,44.1,23978,2.72,0.1956,0.0122,0,0.1148,0.24,0.0017,0.1049,0.9458,0.4748,0.4642,0.128,0,0.0421,0.1084,0.2382,0.0017,0.0241,0.2133,0.1263,0.1205,0.0331,0.1222,0.3946,0.1015,2012
47131965800,1808,687,688,114400,39.3,30807,2.62,0.1764,0.0028,0.005,0.054,0.1567,0.0052,0.1422,0.9353,0.4928,0.4289,0.0408,0.0033,0.016,0.1514,0.2173,0,0.0364,0.1139,0.132,0.1441,0.067,0.1329,0.2591,0.1519,2012
47085130200,1816,795,679,134000,44.9,22264,2.28,0.2219,0,0.0044,0.1848,0.1356,0,0.0856,0.6713,0.4692,0.3597,0.0528,0,0.0094,0.2126,0.3353,0,0.0075,0.1369,0.1739,0.1421,0.0214,0.2013,0.434,0.3336,2012
47099960900,1817,749,700,100700,45.3,21727,2.43,0.2812,0,0,0.0667,0.1563,0.0059,0.0662,1,0.5091,0.3896,0.0854,0,0,0.1482,0.2113,0,0.0467,0.0699,0.148,0.1228,0.0093,0.161,0.3952,0.1669,2012
