GEOID,Year,Total_Pop,Total_HH,QAGEDEP,QFEMALE,MEDAGE,QBLACK,QNATAM,QASIAN,QHISP,QFAM,QFHH,QED12LES,QRICH,QSSBEN,PERCAP,QCVLUN,QSERV,QEXTRCT,QFEMLBR,QUNOCCHU,QRENTER,PPUNIT,QMOHO,QNOAUTO,MDGRENT,QHSEBRDN,MDHSEVAL,QNOHLTH,QESL,QPOVTY,QGROUP
47113001100,2018,918,351,0.2244,0.4564,31.1,0.902,0,0,0,0.0152,0.3419,0.1566,0,0.3818,13774,0.2156,0.2616,0.1424,0.447,0.2148,0.6154,2.62,0,0.4074,541,0.3818,77300,0.2484,0,0.5523,0
47037016000,2018,958,491,0.1138,0.5073,32.3,0.5271,0,0,0.0793,0.5259,0.1507,0.1376,0,0.1487,25043,0.0248,0.1797,0.0636,0.4531,0.0874,0.8126,1.91,0.0409,0.2505,762,0.2464,157500,0.1315,0,0.2223,0.0188
47065010902,2018,974,400,0.2464,0.5667,38.2,0.038,0,0,0.0873,0.7278,0.16,0.1183,0.065,0.3325,32907,0.0699,0.1357,0.0397,0.5365,0.0783,0.265,2.44,0.0876,0.0525,662,0.205,146400,0.1622,0.0118,0.1957,0
47157004500,2018,990,331,0.2505,0.596,22.6,0.904,0,0,0.0404,0.0358,0.4048,0.2367,0,0.2931,9087,0.1324,0.2175,0.1039,0.6201,0.1867,0.7976,2.87,0,0.3082,754,0.429,79500,0.0828,0,0.6202,0.0404
47157005000,2018,991,337,0.2704,0.6044,28,0.9606,0,0,0,0.1153,0.4065,0.3169,0,0.5846,8505,0.3091,0.2737,0.0211,0.5632,0.2181,0.8932,2.81,0.0093,0.4392,528,0.2997,-999,0.0989,0,0.6004,0.0444
47053967300,2018,1086,437,0.2063,0.4678,43.4,0,0.0341,0,0.0101,0.7319,0.1716,0.0831,0,0.3707,21469,0.0446,0.0689,0.0978,0.4444,0.1755,0.2014,2.49,0.0943,0.0275,616,0.1304,81300,0.1031,0,0.0933,0
47125100100,2018,1148,387,0.027,0.4355,28,0.2091,0,0,0.115,1,0.0129,0.1557,0.0181,0.0103,17869,0.0485,0.2985,0.1141,0.4248,0.2886,0.8682,1.72,0,0.1783,852,0.0594,159100,0.2476,0.007,0.3795,0.4216
47053966800,2018,1163,467,0.2889,0.4609,44,0.0413,0,0,0,0.9076,0.0814,0.162,0.0171,0.4497,22588,0.1164,0.0864,0.1512,0.4104,0.1368,0.1028,2.49,0.159,0.015,650,0.1328,87800,0.0641,0,0.0444,0
47157003700,2018,1175,818,0.3191,0.5515,39.8,0.6451,0,0.0511,0.0213,0,0.0966,0.2407,0.0061,0.3814,18683,0.007,0.1647,0.0094,0.6659,0.1627,0.9963,1.36,0,0.4315,452,0.2054,-999,0.1162,0.016,0.4164,0.0545
47183968000,2018,1178,499,0.275,0.5348,51,0,0,0,0.0042,0.8765,0.02,0.1667,0,0.3948,23179,0.0772,0.2557,0.086,0.5792,0.1766,0.1182,2.36,0.2211,0.0902,514,0.1242,91900,0.0713,0,0.1197,0
47157001900,2018,1191,460,0.1856,0.5382,43.5,0.9899,0,0,0.0067,0.0602,0.3065,0.2961,0,0.3848,14207,0.1679,0.2262,0.0843,0.5654,0.3775,0.4674,2.56,0.0122,0.387,704,0.387,39900,0.2015,0.0139,0.2838,0.0101
47131965900,2018,1196,526,0.2676,0.5435,47.1,0.0753,0,0.0109,0,0.8804,0.1179,0.1433,0,0.4392,20852,0.0565,0.1377,0.1098,0.4152,0.1085,0.2072,2.27,0.1373,0.0418,588,0.1046,64500,0.0635,0.0026,0.1656,0
47165020206,2018,1207,455,0.2336,0.4838,37.8,0.0058,0.0066,0.0191,0.029,0.694,0.0681,0.1815,0.0396,0.4044,37296,0.0292,0.2254,0.1285,0.4274,0.1043,0.2176,2.65,0.126,0.0352,838,0.167,189600,0.0671,0.0118,0.1599,0
47125100700,2018,1223,510,0.278,0.4783,46,0.2486,0.0164,0.0098,0.1938,0.7174,0.1157,0.099,0.0451,0.3431,30028,0.0756,0.2073,0.0909,0.4491,0.2296,0.4235,2.4,0.0091,0.1412,762,0.2,184600,0.1002,0.0026,0.2396,0
47157020400,2018,1283,350,0.1333,0.3796,26.7,0.1738,0,0.0717,0.205,0.92,0.0343,0.0652,0,0.1114,24420,0.0538,0.1818,0.1061,0.3939,0.1049,0.9514,3.02,0.087,0.0543,1230,0.12,-999,0.067,0.0428,0.0114,0.1761
47139950100,2018,1335,639,0.3071,0.4899,50.9,0,0.0082,0,0,0.7522,0.0626,0.1904,0.0172,0.4898,21793,0.0985,0.1845,0.2354,0.5413,0.2198,0.1393,2.09,0.2674,0.0156,681,0.1643,104500,0.0899,0,0.2135,0
47157004600,2018,1336,695,0.2246,0.5442,39.3,0.8563,0,0.0037,0,0.2637,0.2029,0.2942,0.0158,0.3007,21237,0.1126,0.247,0.044,0.5381,0.1596,0.8662,1.87,0,0.3698,669,0.3237,97900,0.1819,0,0.2844,0.0277
47065002000,2018,1384,713,0.1835,0.5629,35.3,0.3143,0,0.0166,0.0506,0.5166,0.0323,0.1348,0.1094,0.2889,43500,0.0285,0.1917,0.0045,0.5738,0.1273,0.6634,1.94,0,0.2244,649,0.1711,284600,0.0802,0.0361,0.1958,0
47157011020,2018,1387,553,0.1565,0.4384,35.1,0.8551,0,0,0.0995,0.2218,0.2893,0.2246,0.009,0.2441,19503,0.0576,0.147,0.1295,0.4279,0.5191,0.4774,2.51,0,0.17,902,0.2333,77600,0.1521,0.0464,0.1507,0
47157011700,2018,1399,568,0.3517,0.5125,43.6,0.9571,0,0,0,0.1395,0.2324,0.2238,0.0106,0.2729,15225,0.2217,0.2123,0.1564,0.4721,0.1684,0.5,2.22,0,0.1778,582,0.2588,80500,0.1006,0.0046,0.4477,0.0979
47157011300,2018,1401,744,0.0792,0.5396,36.4,0.7309,0,0.0343,0.0171,0.0732,0.1478,0.2603,0.0108,0.2137,18977,0.2087,0.2789,0,0.4497,0.2017,0.8535,1.63,0.0054,0.3481,683,0.3266,48000,0.2163,0.0268,0.4761,0.1328
47157007500,2018,1402,532,0.2461,0.4315,44.5,0.9836,0,0.0007,0.0007,0.1266,0.2876,0.2116,0,0.4662,14080,0.1939,0.4566,0,0.4788,0.2345,0.4173,2.62,0,0.1316,864,0.2011,43900,0.1612,0.0015,0.3031,0.0064
47113001700,2018,1415,595,0.2608,0.4601,48,0.5011,0,0,0.0042,0.6061,0.1496,0.0833,0.0269,0.4319,30023,0.0241,0.142,0.0849,0.4583,0.1736,0.2908,2.38,0.1653,0.0471,760,0.1563,137900,0.0042,0,0.1314,0
47065002300,2018,1418,531,0.1382,0.4118,38.7,0.3343,0,0,0.311,0.1751,0.3126,0.4578,0,0.3333,15232,0.2091,0.2644,0.2452,0.3047,0.2027,0.6573,2.67,0.0285,0.258,786,0.3446,61100,0.3963,0.2192,0.3138,0
47037018203,2018,1421,544,0.2597,0.5412,49.8,0.038,0.0042,0,0.0408,0.9486,0.0717,0.0156,0.4228,0.3511,83028,0.0316,0.0836,0.0156,0.449,0.0669,0.0221,2.61,0,0.0129,-999,0.136,611400,0.0373,0.0109,0.012,0
47157011200,2018,1431,689,0.1761,0.501,44.5,0.993,0,0,0.0042,0.0314,0.2235,0.3547,0.0073,0.2772,13923,0.2067,0.3451,0.1221,0.4531,0.2241,0.7184,2.06,0,0.3498,686,0.3019,41500,0.1628,0.0037,0.5584,0.0084
47093001900,2018,1440,625,0.1389,0.4444,38.1,0.6535,0,0,0.0785,0.0549,0.264,0.1895,0,0.2816,16306,0.0763,0.2982,0.0211,0.5397,0.2586,0.6496,2.26,0.032,0.3856,714,0.3792,70400,0.1345,0.0835,0.3861,0.0194
47157010300,2018,1440,452,0.1465,0.5438,24.1,0.9799,0,0,0,0.0143,0.3916,0.4383,0,0.2345,10082,0.1169,0.4326,0.0178,0.5216,0.2756,0.5509,3.19,0,0.1991,919,0.3584,48400,0.2583,0,0.6063,0
47157002100,2018,1443,646,0.1753,0.5891,33.7,0.8247,0.0187,0,0.0353,0.3211,0.2322,0.2326,0.0217,0.1796,24567,0.1274,0.128,0.156,0.542,0.1444,0.7786,2.23,0.0358,0.1858,661,0.3297,105100,0.1351,0,0.4514,0
47037017200,2018,1455,638,0.167,0.4838,32.6,0.0749,0,0.0117,0.2715,0.5072,0.0972,0.2279,0.0204,0.1473,26076,0.0547,0.2575,0.1282,0.4974,0.1163,0.5329,2.27,0,0.0063,1076,0.3229,200600,0.323,0.1749,0.2749,0.0062
47075930200,2018,1456,540,0.2486,0.5254,43.4,0.4176,0,0,0.0144,0.7845,0.1463,0.1314,0.0333,0.45,24663,0.0453,0.1525,0.0407,0.5085,0.2593,0.2556,2.7,0.2483,0.05,700,0.1759,100900,0.092,0.003,0.2521,0
47061955100,2018,1484,529,0.3416,0.5303,53,0.0182,0,0,0,0.6844,0.1456,0.1582,0.0548,0.4858,24792,0.0403,0.115,0.104,0.4799,0.3477,0.2098,2.55,0.164,0.0113,756,0.104,147200,0.092,0,0.1707,0.0916
47157006200,2018,1486,660,0.2826,0.576,48.5,0.9287,0,0,0,0.1793,0.2515,0.1726,0.0258,0.4727,21860,0.1826,0.234,0,0.5638,0.3258,0.4197,2.25,0.0092,0.2409,901,0.3106,59800,0.2672,0.0083,0.286,0
47125100200,2018,1494,694,0.1479,0.5194,38,0.0656,0.0161,0,0.0408,0.7462,0.1254,0.0989,0,0.2925,17451,0.0639,0.2181,0.092,0.3976,0.2497,0.621,2.12,0,0.1023,705,0.2594,104600,0.1749,0,0.257,0.0141
47157000400,2018,1494,554,0.2222,0.5361,36.9,0.9478,0,0,0,0.5609,0.2816,0.3249,0,0.3809,11276,0.2656,0.2924,0.0424,0.5469,0.2978,0.6065,2.67,0.0127,0.2726,649,0.287,39200,0.1352,0.0044,0.4391,0.0087
47019071600,2018,1509,632,0.2624,0.5255,48.2,0,0.0119,0.0046,0.0099,0.6462,0.1361,0.3025,0.0396,0.5095,24724,0.0747,0.2758,0.2871,0.4221,0.4357,0.1883,2.37,0.2723,0.0396,536,0.2168,79700,0.173,0.0048,0.3422,0.0093
47183968700,2018,1511,627,0.2561,0.4964,44.1,0.0026,0.002,0,0,0.8937,0.0893,0.2122,0,0.4896,17471,0.0365,0.1301,0.0873,0.4069,0.1618,0.1356,2.41,0.2513,0.0463,458,0.1467,82400,0.1456,0,0.143,0
47165020901,2018,1533,508,0.1937,0.5127,42.1,0.1142,0,0.0111,0.0489,0.8686,0.0728,0.0819,0.0709,0.378,29774,0.0157,0.1486,0.0676,0.5,0.088,0.1831,3.02,0.1508,0.063,785,0.0827,204000,0.0626,0.0371,0.0548,0
47113001609,2018,1548,665,0.3359,0.5142,52.4,0.0769,0,0.0032,0,0.848,0.0406,0.0828,0.1128,0.391,43113,0.0158,0.1221,0.1369,0.5043,0.0802,0.1143,2.33,0.0235,0.0165,744,0.0872,175300,0.0142,0.004,0.0181,0
47157003900,2018,1551,1011,0.1057,0.4391,44.3,0.735,0.0064,0.0903,0.0348,0.4087,0.0504,0.1363,0.0168,0.1484,22116,0.2078,0.2101,0.0224,0.456,0.1053,0.9911,1.5,0,0.4471,643,0.2305,-999,0.2186,0.0387,0.4,0.0232
47131965800,2018,1559,656,0.2886,0.4945,45.9,0.0199,0,0,0.0731,0.751,0.0305,0.1814,0.0518,0.4726,30865,0.0195,0.1667,0.078,0.4312,0.1665,0.1616,2.36,0.1677,0.0579,733,0.1402,89400,0.084,0.0205,0.1438,0.009
47065001100,2018,1560,711,0.1821,0.4327,33.9,0.584,0,0,0.0186,0.3636,0.1449,0.1067,0.0113,0.2841,22995,0.0856,0.2009,0.0559,0.3927,0.1966,0.5302,2.11,0.0136,0.2082,715,0.3179,164500,0.1144,0.0095,0.2917,0.0365
47065011900,2018,1578,691,0.2136,0.5894,42.5,0.249,0,0,0.1147,0.4176,0.1679,0.0855,0.0145,0.369,24596,0.0313,0.2572,0.067,0.5813,0.1928,0.4877,2.28,0,0.0478,795,0.2229,113900,0.173,0.0176,0.0837,0
47001020700,2018,1582,602,0.2434,0.4918,49.1,0,0,0,0,0.5617,0.1395,0.3088,0.0066,0.5731,18937,0.0823,0.2385,0.084,0.479,0.1719,0.2076,2.63,0.2586,0.0997,533,0.1312,55600,0.0942,0,0.2863,0
47037014400,2018,1582,768,0.1549,0.5638,27.8,0.7092,0.0025,0.0373,0.0575,0.1175,0.2578,0.1415,0.0065,0.1823,21566,0.0618,0.2215,0.0304,0.5316,0.0769,0.9779,2.03,0,0.2669,902,0.1901,195800,0.1798,0.0321,0.3154,0.0158
47009011501,2018,1594,653,0.2704,0.4649,47.9,0,0,0,0.0044,0.8711,0.0276,0.1528,0,0.4732,26890,0.0412,0.1505,0.1438,0.3965,0.2537,0.0689,2.44,0.2491,0.0199,-999,0.0735,160500,0.1054,0,0.0815,0
47113000800,2018,1602,599,0.1448,0.3283,36,0.7497,0.005,0,0.01,0.5072,0.0451,0.3033,0,0.4257,10622,0.064,0.2422,0.0484,0.4217,0.1981,0.7629,1.73,0.0067,0.4491,320,0.192,46200,0.2187,0,0.5453,0.3546
47157011100,2018,1643,640,0.2276,0.4973,38,0.9799,0,0,0.0627,0.4211,0.2906,0.3033,0.0156,0.3484,16639,0.1857,0.3409,0.1061,0.4944,0.2833,0.5469,2.57,0.0213,0.2563,782,0.3359,47600,0.2196,0.0178,0.4657,0
47087960100,2018,1661,721,0.2763,0.478,53.5,0,0,0,0,0.7943,0.104,0.199,0.0111,0.6144,22486,0.1172,0.223,0.1097,0.5115,0.3806,0.2649,2.3,0.2259,0.0652,530,0.0999,109200,0.118,0,0.1674,0
47037015700,2018,1662,566,0.2004,0.5373,35.6,0.1312,0,0,0.3424,0.5652,0.1926,0.1783,0.0141,0.2615,22408,0.0638,0.2974,0.1464,0.5233,0.0645,0.2933,2.93,0,0.0177,950,0.2367,169000,0.2082,0.1693,0.1757,0.0018
47009011401,2018,1669,743,0.2918,0.4919,56.5,0.0102,0.0036,0.018,0.0084,0.7881,0.0592,0.1846,0.0081,0.4764,28881,0.0614,0.2701,0.1544,0.406,0.4023,0.1952,2.25,0.1609,0.039,766,0.1629,197300,0.1312,0.0129,0.134,0
47103975000,2018,1672,703,0.253,0.497,50.8,0.0449,0.0036,0.0066,0.0132,0.8761,0.0982,0.1781,0.0256,0.4822,26048,0.0598,0.1603,0.0738,0.4313,0.2128,0.155,2.38,0.1669,0.0057,570,0.1081,168000,0.0766,0,0.0706,0
47157022023,2018,1677,635,0.226,0.511,36.8,0.9553,0.0042,0,0,0.2959,0.2646,0.1094,0.0079,0.2961,27073,0.159,0.1265,0.0412,0.5137,0.6267,0.526,2.64,0,0.1197,916,0.3055,105400,0.1914,0.0391,0.2719,0
47167040900,2018,1683,603,0.2454,0.4985,48.5,0.2929,0,0,0.0012,0.7664,0.0879,0.1124,0.0481,0.3665,28318,0.0528,0.2811,0.1192,0.5557,0.1119,0.1741,2.79,0.2283,0,850,0.0862,98800,0.1004,0,0.0963,0
47159975300,2018,1687,685,0.2478,0.4908,46.3,0,0.0077,0,0,0.8431,0.0993,0.1321,0.0131,0.4248,26451,0.0472,0.1221,0.1233,0.3543,0.3157,0.1328,2.46,0.2198,0.0788,630,0.1372,126200,0.1464,0,0.1209,0
47167040200,2018,1688,620,0.2091,0.4864,44.4,0.0302,0,0,0.0634,0.7903,0.0742,0.2429,0.0226,0.3548,23496,0.1417,0.1429,0.2732,0.4397,0.2021,0.2435,2.7,0.2986,0.05,750,0.1726,119900,0.1801,0.0277,0.1384,0.0089
47031970300,2018,1691,666,0.2158,0.5056,44.3,0.0142,0.003,0.0148,0.0035,0.8961,0.0075,0.1178,0.045,0.3483,26598,0.0403,0.0655,0.1088,0.426,0.1976,0.2207,2.54,0.2783,0.0405,-999,0.0916,138900,0.0308,0,0.0952,0
47157001500,2018,1691,674,0.2164,0.5689,33.9,0.7534,0,0.0219,0.0964,0.3324,0.322,0.2358,0,0.3694,17647,0.048,0.2248,0.0795,0.5428,0.2682,0.405,2.51,0.0185,0.1395,858,0.2522,61500,0.1662,0.0403,0.2555,0
47133950200,2018,1700,748,0.3282,0.5094,45.9,0,0,0.0035,0.0018,0.6735,0.0762,0.2301,0.0147,0.4492,21779,0.0646,0.0542,0.1721,0.3875,0.1548,0.1029,2.27,0.1898,0.0481,538,0.139,98900,0.0582,0.0039,0.1439,0
47165020207,2018,1711,679,0.2408,0.5202,41.4,0.0164,0,0.0047,0.031,0.8091,0.1222,0.1787,0.0088,0.4212,24569,0.0217,0.1647,0.119,0.485,0.1193,0.2563,2.52,0.3139,0.0324,669,0.1296,162500,0.097,0.016,0.159,0
47065000800,2018,1712,841,0.1945,0.5368,34.5,0.2395,0,0.0216,0.021,0.5164,0.0702,0.0858,0.063,0.2319,34909,0.0167,0.2394,0.0532,0.5011,0.1258,0.5172,1.87,0,0.0832,997,0.1546,203800,0.1551,0.0055,0.18,0.0835
47079969200,2018,1712,691,0.2523,0.5018,46.5,0.0362,0,0,0.0596,0.616,0.1751,0.0868,0.0159,0.4414,23002,0.0667,0.1117,0.192,0.3902,0.1744,0.233,2.46,0.2975,0.0304,610,0.0709,86300,0.1419,0.0114,0.0999,0.0064
47037013900,2018,1720,663,0.1343,0.4785,30.5,0.8826,0,0,0.0186,0.171,0.3062,0.2252,0.006,0.2579,14537,0.0959,0.3554,0.0372,0.5441,0.1743,0.7255,2.59,0.01,0.1523,835,0.4133,136600,0.182,0.0068,0.4913,0
47013950300,2018,1727,733,0.2142,0.4939,44.3,0,0,0,0,0.7032,0.1364,0.3167,0.0164,0.4816,19856,0.0944,0.1524,0.2659,0.465,0.1427,0.2606,2.36,0.3006,0.0668,597,0.0941,77100,0.1731,0,0.2539,0
47019070100,2018,1738,776,0.3521,0.4747,45.8,0.0357,0.0052,0,0.019,0.7172,0.0722,0.2478,0.0142,0.6044,21711,0.0353,0.2023,0.0925,0.4528,0.1501,0.4639,1.87,0.0372,0.2126,448,0.1907,97300,0.0743,0.0055,0.2154,0.164
47055920700,2018,1742,679,0.2451,0.5052,44.9,0.0568,0,0,0,0.8287,0.0825,0.099,0.0206,0.4418,27940,0.0604,0.2909,0.1077,0.4434,0.2222,0.1546,2.57,0.1569,0.0177,720,0.137,157900,0.0563,0,0.1199,0
47157003600,2018,1744,920,0.1279,0.4192,38.6,0.3114,0,0.0138,0.1416,0.383,0.037,0.1807,0.038,0.1522,30844,0.0979,0.1085,0.157,0.4291,0.2868,0.8685,1.8,0,0.1804,740,0.2272,223600,0.3435,0.1516,0.2815,0.0493
47157001400,2018,1747,608,0.2833,0.557,26.8,0.9107,0,0.0069,0.0544,0.1337,0.25,0.3215,0,0.2664,11460,0.0856,0.2983,0.0086,0.6037,0.2011,0.6184,2.87,0.0539,0.2188,711,0.3421,44000,0.1935,0.036,0.3978,0
47157010500,2018,1754,479,0.2052,0.4829,33.4,0.7292,0,0,0.0895,0.2727,0.3466,0.2849,0.0167,0.2735,13924,0.1311,0.3823,0.0604,0.505,0.6207,0.6931,2.94,0,0.1127,828,0.4113,41900,0.2011,0.0555,0.4257,0.1978
47103975200,2018,1761,693,0.2669,0.4872,47.6,0,0,0,0.096,0.93,0.0346,0.101,0.0072,0.3896,27444,0.0404,0.1458,0.1685,0.4503,0.1857,0.075,2.54,0.2056,0.0087,1250,0.1385,104900,0.0312,0,0.0897,0
47177930900,2018,1771,677,0.3219,0.4958,45.6,0,0,0.0079,0.0915,0.6734,0.0414,0.2453,0.0148,0.4993,20178,0.0259,0.1346,0.2322,0.3609,0.1548,0.1182,2.62,0.2497,0.0251,622,0.1581,111000,0.1042,0.0465,0.1536,0
47157006400,2018,1776,726,0.2213,0.5479,45.3,0.9054,0,0.0079,0.0101,0.4055,0.2975,0.1486,0.0207,0.4738,24455,0.1021,0.2318,0.0574,0.5706,0.1157,0.4132,2.45,0.0305,0.0771,748,0.2397,79400,0.1109,0.0058,0.1836,0
47019071100,2018,1820,711,0.2407,0.483,46.6,0,0.0011,0,0.0005,0.6962,0.1111,0.1818,0,0.4993,18806,0.0407,0.2438,0.0836,0.4699,0.1606,0.1463,2.56,0.2078,0.0745,625,0.1547,126100,0.1533,0,0.1949,0
47065001300,2018,1824,756,0.1568,0.5038,32.3,0.5318,0.0016,0.0148,0.1458,0.5838,0.1706,0.2226,0.0132,0.2632,17291,0.122,0.1966,0.0721,0.4744,0.16,0.6058,2.38,0,0.1468,731,0.3386,96200,0.1472,0.1315,0.4613,0.0148
47065011001,2018,1828,745,0.2642,0.4584,49.4,0,0,0.0345,0,0.8586,0.047,0.1487,0.0107,0.4698,25522,0.0067,0.0606,0.1698,0.4394,0.1297,0.1262,2.45,0.3259,0.0416,593,0.149,159900,0.0656,0,0.076,0
47037014300,2018,1829,754,0.1607,0.5112,32.6,0.772,0,0.0175,0.0672,0.4248,0.3011,0.2037,0.0093,0.2281,21847,0.084,0.2926,0.0852,0.5546,0.1901,0.7122,2.43,0.0193,0.2109,988,0.2944,104300,0.1997,0.0314,0.1826,0
47133950100,2018,1835,669,0.2213,0.521,42.6,0,0,0,0,0.9322,0.0703,0.2273,0.0045,0.3991,19153,0.0587,0.1248,0.1482,0.5148,0.2389,0.2033,2.74,0.1513,0.0284,600,0.0508,113600,0.0599,0,0.1995,0
47157007822,2018,1849,681,0.2639,0.6306,41.6,0.9124,0,0,0.0741,0.0251,0.348,0.1628,0,0.3627,13390,0.1817,0.1923,0.1801,0.6451,0.1039,0.5419,2.72,0.0934,0.1219,774,0.2805,47400,0.2488,0.0578,0.41,0
47093000901,2018,1850,0,0,0.5249,19.3,0.1481,0,0.08,0.0454,0,0,0,0,0,2459,0.0912,0.4416,0.0182,0.5712,1,0,-999,0,0,-999,0,-999,0.0314,0.0405,0,1
