GEOID,Year,Total_Pop,Total_HH,QAGEDEP,QFEMALE,MEDAGE,QBLACK,QNATAM,QASIAN,QHISP,QFAM,QFHH,QED12LES,QRICH,QSSBEN,PERCAP,QCVLUN,QSERV,QEXTRCT,QFEMLBR,QUNOCCHU,QRENTER,PPUNIT,QMOHO,QNOAUTO,MDGRENT,QHSEBRDN,MDHSEVAL,QNOHLTH,QESL,QPOVTY,QGROUP
47157003800,2019,754,591,0.1671,0.3753,51.3,0.7215,0,0.0491,0.0146,0,0.0169,0.258,0,0.2826,15380,0.0405,0.2208,0.0227,0.3604,0.1099,1,1.1,0,0.6802,557,0.2843,-999,0.0756,0.0225,0.5899,0.1366
47157005800,2019,756,330,0.1892,0.5344,45.3,0.9484,0,0,0,0,0.2788,0.2439,0,0.4424,14624,0.1861,0.1783,0,0.4496,0.3762,0.7121,2.29,0.0095,0.3848,841,0.3212,-999,0.2169,0,0.4603,0
47157000300,2019,767,305,0.2177,0.4042,49.2,0.9844,0,0,0.0117,0.0625,0.2885,0.1931,0,0.4361,13160,0.2515,0.3852,0.0451,0.4672,0.3146,0.5934,2.51,0,0.3148,811,0.4721,49300,0.1604,0.0134,0.3012,0.0026
47157000200,2019,868,399,0.1382,0.5576,36.1,0.97,0.0207,0,0.0127,0.2903,0.2632,0.2953,0,0.3584,12342,0.2711,0.26,0,0.644,0.2371,0.7769,2.18,0,0.4386,731,0.5564,72300,0.1382,0,0.4263,0
47037013000,2019,877,4,0.0353,0.0479,38.7,0.366,0,0,0.0456,0,0,0.2635,0,0,7544,0,0,0,1,0.7778,1,2,0,0,-999,0,-999,0,0.016,0,0.9909
47037016000,2019,945,526,0.1249,0.4878,33.4,0.4709,0,0,0.0815,0.6778,0.1084,0.1339,0,0.1616,26672,0.0382,0.227,0.0587,0.5016,0.1363,0.8061,1.76,0.0525,0.2643,742,0.2529,184100,0.1262,0,0.2032,0.0212
47157005000,2019,949,356,0.2771,0.5796,28.6,0.9821,0,0,0,0.1493,0.3736,0.3,0,0.5562,9335,0.3368,0.2694,0.0259,0.4301,0.2124,0.8764,2.54,0,0.4017,526,0.2837,-999,0.1834,0,0.5627,0.0474
47113001100,2019,975,362,0.2513,0.4667,31.7,0.8759,0,0,0.0062,0.0154,0.3398,0.2264,0,0.3729,13522,0.0497,0.3169,0.1692,0.4646,0.213,0.6326,2.69,0,0.3619,570,0.4088,77100,0.2051,0.0071,0.5477,0
47091956000,2019,981,469,0.3853,0.4332,59.2,0,0.0194,0,0.0204,0.3978,0.1045,0.1168,0.0085,0.565,22188,0.0604,0.2674,0.1979,0.3985,0.2299,0.1429,2.09,0.2348,0.0149,525,0.0959,118400,0.0612,0.0042,0.2345,0
47053967300,2019,1059,415,0.1596,0.4183,43.2,0,0.0302,0,0.0028,0.7311,0.2337,0.0889,0,0.2578,23053,0.053,0.0768,0.1058,0.4046,0.1926,0.159,2.55,0.1226,0.0169,621,0.0843,76400,0.1284,0,0.0795,0
47065010902,2019,1077,435,0.2331,0.5599,39.7,0.0306,0,0.0139,0.0975,0.5579,0.1655,0.1498,0.0805,0.2989,32333,0.0745,0.112,0.1552,0.4951,0.0725,0.4207,2.48,0.1557,0.0598,718,0.2184,177100,0.1439,0.0059,0.1952,0
47157004500,2019,1109,355,0.294,0.6276,22,0.9225,0,0,0.0352,0.0318,0.4,0.2165,0,0.3099,8713,0.1168,0.2068,0.1119,0.5424,0.1527,0.8085,3.03,0,0.3465,633,0.4056,85000,0.1317,0,0.6646,0.0298
47157001900,2019,1143,464,0.168,0.4838,44,0.9878,0,0,0.007,0.1862,0.2349,0.2415,0,0.3362,16692,0.1487,0.2342,0.0985,0.5539,0.34,0.4655,2.44,0.0156,0.2608,721,0.3405,48500,0.2301,0.0185,0.2003,0.0114
47125100100,2019,1162,404,0.0318,0.4656,31.6,0.2633,0,0,0.1059,0.7143,0.047,0.1313,0.0149,0.047,15607,0.0648,0.3366,0.0668,0.5644,0.2811,0.8936,1.54,0.0178,0.245,775,0.1262,149100,0.2122,0.0103,0.3355,0.4639
47157004600,2019,1185,685,0.2759,0.5333,43.6,0.8565,0,0.0051,0,0,0.1942,0.3642,0.0248,0.4715,23094,0.0485,0.2122,0.0571,0.6082,0.1585,0.8715,1.67,0,0.4029,676,0.3474,212500,0.1342,0,0.308,0.0321
47053966800,2019,1207,484,0.2486,0.4515,42.7,0.0356,0,0,0,0.9058,0.0847,0.1487,0.0083,0.4112,23905,0.0968,0.1312,0.0961,0.4455,0.1494,0.0826,2.49,0.1722,0.0062,723,0.0971,72300,0.1217,0,0.0637,0
47157003700,2019,1220,849,0.3352,0.5344,44.2,0.6549,0.0148,0.0648,0.0156,0,0.0872,0.246,0.0342,0.4205,23828,0.0677,0.1429,0.0113,0.7279,0.1459,1,1.36,0,0.3922,503,0.2697,-999,0.1462,0.0171,0.4041,0.0508
47183968000,2019,1221,526,0.2727,0.5233,51.3,0,0,0,0.0115,0.8408,0.0475,0.1524,0.019,0.3992,25405,0.0379,0.2718,0.1079,0.5705,0.1781,0.1084,2.32,0.1813,0.076,509,0.1426,99800,0.0598,0,0.1441,0
47157020400,2019,1222,322,0.1694,0.4411,24.7,0.2357,0,0.0319,0.1972,0.9345,0.0466,0.0317,0.0466,0.1118,24306,0.1372,0.1231,0.0769,0.4359,0.1722,0.9472,3.16,0.0694,0.0404,1303,0.1025,-999,0.0217,0.0248,0.0089,0.1686
47131965900,2019,1247,535,0.2534,0.5004,44.2,0.0642,0,0.0048,0,0.8248,0.1234,0.1327,0.0075,0.3832,23490,0.0162,0.145,0.1596,0.4037,0.0963,0.2505,2.33,0.1841,0.0224,543,0.0598,65200,0.0922,0.0025,0.1732,0
47165020206,2019,1256,493,0.2229,0.4912,37.9,0.0024,0.0056,0.0183,0.0398,0.5171,0.1217,0.1849,0.0122,0.3874,28046,0.0415,0.2356,0.1314,0.4151,0.0819,0.2434,2.55,0.1192,0.0385,827,0.1785,203000,0.0971,0.0113,0.1704,0
47157011700,2019,1295,463,0.3884,0.4919,42.9,0.9436,0,0,0,0.3442,0.2009,0.2367,0.013,0.3153,13359,0.2696,0.3054,0.1007,0.396,0.2192,0.46,2.5,0,0.2527,615,0.2829,66700,0.1331,0.0139,0.5591,0.1066
47157002100,2019,1298,692,0.2227,0.51,45.6,0.8112,0.0154,0,0.0308,0.5419,0.1705,0.2787,0.0087,0.2225,28870,0.1183,0.1717,0.1556,0.4919,0.1151,0.7803,1.88,0.0256,0.2298,680,0.2847,93800,0.1394,0,0.3568,0
47125100700,2019,1312,543,0.2363,0.4482,45.6,0.282,0.0091,0.0069,0.1791,0.5904,0.1271,0.0848,0.0884,0.2947,34226,0.054,0.2425,0.1046,0.4279,0.2003,0.442,2.42,0.0103,0.0958,785,0.2099,181000,0.1438,0.0016,0.311,0
47157011300,2019,1334,724,0.0885,0.5315,37.1,0.7451,0,0.0487,0.0157,0.0826,0.1354,0.3182,0.0083,0.2058,18372,0.2127,0.3404,0.017,0.4064,0.224,0.9006,1.59,0.0054,0.4144,636,0.3798,46300,0.225,0.0352,0.5159,0.1357
47157000400,2019,1352,497,0.2182,0.5592,36.3,0.983,0,0,0,0.1983,0.3742,0.2943,0,0.4105,12008,0.2966,0.3767,0.0292,0.6631,0.352,0.6036,2.69,0.0078,0.3018,679,0.3139,38800,0.105,0.0049,0.5007,0.0096
47113001700,2019,1358,621,0.2636,0.4669,48.2,0.475,0,0,0.0081,0.8028,0.1176,0.0928,0.0258,0.496,31776,0,0.1597,0.0751,0.4441,0.154,0.2351,2.19,0.1553,0.037,729,0.1755,126800,0.028,0,0.1244,0
47157011200,2019,1363,623,0.1988,0.5532,45.9,0.9934,0,0,0.0037,0.0242,0.2488,0.4537,0.0096,0.2986,13437,0.2009,0.2869,0.1749,0.5383,0.2601,0.7303,2.16,0,0.3965,715,0.3178,47000,0.1834,0.0015,0.5481,0.011
47093001900,2019,1376,650,0.1206,0.4237,38.3,0.5705,0.0371,0,0.0967,0.0558,0.2077,0.2084,0,0.2077,15589,0.0758,0.3246,0.014,0.5253,0.2563,0.6631,2.07,0.0664,0.3415,734,0.4569,68400,0.1503,0.0989,0.4325,0.0203
47037018203,2019,1392,529,0.273,0.5395,50.2,0.0409,0.0043,0,0.0395,0.9404,0.0756,0.0233,0.4934,0.3535,93836,0.0403,0.0783,0.0203,0.4493,0.0816,0.0113,2.63,0,0.0132,-999,0.0832,641900,0.0467,0.0082,0.0043,0
47139950100,2019,1404,683,0.3113,0.4879,48.2,0,0,0,0,0.7409,0.0952,0.155,0.0146,0.4993,22069,0.0679,0.3041,0.2056,0.4497,0.2291,0.243,2.06,0.2788,0.0117,821,0.1215,99600,0.1111,0,0.2536,0
47157010300,2019,1411,446,0.1807,0.5641,26.1,0.9624,0,0,0,0,0.4036,0.3479,0,0.2399,9853,0.1111,0.4183,0.0192,0.5649,0.2795,0.5762,3.16,0,0.2332,912,0.3812,55000,0.2537,0,0.6166,0
47065011900,2019,1421,674,0.2118,0.5581,44.2,0.2132,0,0.0077,0.1422,0.5943,0.1128,0.1068,0.0223,0.3709,28407,0.0613,0.2224,0.0786,0.5366,0.2089,0.4303,2.11,0,0.0386,809,0.2418,119000,0.1668,0.0266,0.0598,0
47037017200,2019,1427,646,0.1661,0.4233,32.1,0.0357,0,0.0154,0.2628,0.56,0.0464,0.173,0.0294,0.1533,29670,0.029,0.213,0.1204,0.4228,0.1306,0.4768,2.2,0,0.0279,1152,0.257,212400,0.2712,0.158,0.2509,0.0063
47165020901,2019,1434,482,0.311,0.5174,43.2,0.0983,0,0.0084,0.0467,0.8273,0.1328,0.0947,0.0353,0.5851,26245,0.02,0.2381,0.0731,0.5085,0.1058,0.1784,2.98,0.1243,0.0539,793,0.0996,231300,0.0718,0.0273,0.0488,0
47157011020,2019,1436,550,0.11,0.5125,28,0.8816,0,0,0.0571,0.1074,0.3073,0.2151,0.0127,0.2036,18594,0.0737,0.1778,0.1326,0.5148,0.4945,0.5055,2.61,0,0.1636,908,0.2491,81900,0.0996,0.04,0.2396,0
47113000800,2019,1443,586,0.1552,0.3749,38.3,0.7145,0,0,0.0201,0.6444,0.0495,0.273,0,0.3737,13430,0.1013,0.3086,0.0534,0.5519,0.2228,0.756,1.47,0,0.4266,320,0.2014,45300,0.2346,0,0.3778,0.4012
47157007500,2019,1445,541,0.2201,0.4249,44.6,0.9848,0,0.0007,0.0014,0.0823,0.268,0.2216,0,0.3956,14989,0.1997,0.4103,0,0.466,0.2079,0.4233,2.65,0,0.1201,878,0.2163,46800,0.1578,0.0021,0.2789,0.0083
47061955100,2019,1459,546,0.3537,0.5195,51.1,0.0206,0,0,0,0.7355,0.1062,0.1774,0.0531,0.4121,28597,0.0406,0.1724,0.0911,0.5935,0.343,0.2308,2.43,0.1829,0.0037,793,0.1648,150700,0.0792,0,0.1353,0.0912
47157022023,2019,1463,601,0.2235,0.5181,42.9,0.9556,0.0062,0,0,0.2452,0.2629,0.1214,0.0083,0.3178,30939,0.1437,0.088,0.0382,0.5166,0.6386,0.5674,2.43,0,0.1514,932,0.2879,107400,0.2208,0.0334,0.2115,0
47113001609,2019,1466,649,0.3199,0.5014,51,0.1317,0,0.0075,0,0.878,0.0493,0.102,0.0909,0.3667,43155,0.0132,0.0813,0.108,0.484,0.0755,0.1525,2.26,0.047,0,735,0.0878,177400,0.0239,0.0036,0.0409,0
47065002000,2019,1484,736,0.1739,0.5647,34,0.285,0,0.0249,0.0384,0.5706,0.0448,0.0934,0.1209,0.2921,47683,0.0264,0.1594,0.0052,0.576,0.1382,0.6576,2.02,0,0.2065,679,0.1073,283600,0.0714,0.0209,0.1698,0
47075930200,2019,1494,608,0.2604,0.5268,47.6,0.4023,0,0,0.0241,0.6927,0.1793,0.0999,0.0132,0.4408,25560,0.0455,0.1546,0.0461,0.5082,0.2175,0.2467,2.46,0.2252,0.0609,675,0.148,100000,0.1058,0.0093,0.2048,0
47125100200,2019,1503,682,0.157,0.5156,34.4,0.0912,0.0173,0,0.0492,0.6942,0.1349,0.0957,0.0044,0.305,19297,0.0721,0.2023,0.0777,0.3783,0.2354,0.654,2.16,0.0034,0.1232,737,0.2522,105400,0.1677,0,0.2488,0.018
47065001100,2019,1525,711,0.1895,0.4341,34.7,0.5397,0,0,0.0157,0.4797,0.1097,0.1109,0.007,0.3319,26758,0.0317,0.184,0.0609,0.4131,0.2011,0.5274,2.07,0.0135,0.1421,718,0.218,177000,0.0513,0.011,0.251,0.0367
47157003900,2019,1534,1000,0.1271,0.4179,45.3,0.7497,0,0.0658,0.0378,0.3133,0.074,0.1443,0.011,0.191,21789,0.1987,0.1247,0,0.3989,0.1357,0.99,1.48,0,0.429,723,0.229,-999,0.2132,0.0171,0.396,0.0359
47157003600,2019,1538,893,0.1853,0.4493,43.8,0.3784,0,0.0559,0.0663,0.4459,0.0672,0.1684,0.0347,0.2072,33581,0.1215,0.1877,0.1855,0.4182,0.3104,0.869,1.62,0,0.2452,770,0.2419,227400,0.197,0.1261,0.2692,0.0579
47019071600,2019,1544,676,0.2455,0.5052,46.8,0.0026,0.0136,0.0019,0.0071,0.644,0.1154,0.2427,0.0133,0.5281,18301,0.0747,0.3051,0.248,0.4232,0.4049,0.2337,2.26,0.2394,0.0533,581,0.1376,82000,0.2196,0.002,0.2907,0.0091
47183968700,2019,1553,663,0.2582,0.5119,45.6,0.0032,0.0019,0,0,0.8498,0.1176,0.1993,0,0.3801,19171,0.0165,0.1244,0.1613,0.3412,0.1242,0.1041,2.34,0.2682,0.0679,483,0.1418,92300,0.0863,0,0.1668,0
47157001400,2019,1567,558,0.2904,0.4901,28.1,0.9234,0,0.0057,0.0549,0.0627,0.2061,0.382,0,0.2849,14148,0.0522,0.2448,0.0523,0.5447,0.1878,0.647,2.81,0.0539,0.1523,767,0.1971,43400,0.2342,0.0558,0.3344,0
47001020700,2019,1575,571,0.2051,0.4927,44.8,0,0,0,0.0057,0.7483,0.1121,0.303,0.0053,0.5517,16830,0.0563,0.2088,0.1601,0.4568,0.2284,0.1454,2.76,0.2703,0.0508,542,0.1033,55100,0.1232,0,0.2654,0
47133950100,2019,1604,622,0.3117,0.5536,42,0,0,0,0,0.9707,0.0563,0.2208,0.0161,0.4293,21918,0.0324,0.1438,0.1706,0.4983,0.2405,0.1865,2.58,0.1477,0.0579,625,0.0354,145800,0.0293,0,0.169,0
47167040900,2019,1609,596,0.2996,0.4655,54.8,0.3282,0.0075,0,0.0031,0.9184,0.0436,0.0962,0.0403,0.4245,28218,0.0684,0.259,0.0828,0.5594,0.1209,0.1393,2.7,0.1917,0,913,0.0973,118400,0.1025,0,0.0982,0
47157006200,2019,1616,637,0.2401,0.5006,44.6,0.9567,0,0,0,0.11,0.2418,0.1557,0.0314,0.4317,22819,0.1572,0.2984,0.0178,0.4174,0.3378,0.4741,2.54,0.0094,0.1538,838,0.292,60100,0.2568,0.009,0.3663,0
47037013900,2019,1617,660,0.1565,0.522,30.7,0.8553,0,0,0.013,0.139,0.2788,0.2021,0,0.2667,17295,0.0894,0.3629,0.0576,0.6324,0.2067,0.6758,2.45,0.0096,0.1348,878,0.3515,167000,0.1608,0.0026,0.4521,0
47157011100,2019,1623,667,0.2224,0.5028,34.9,0.9772,0,0,0.0665,0.2769,0.3178,0.3302,0.012,0.3748,15442,0.2179,0.3677,0.1124,0.4754,0.2412,0.5352,2.43,0.0228,0.2729,771,0.3718,46500,0.2274,0.0194,0.5483,0
47009011401,2019,1624,741,0.3036,0.4735,56.9,0.0055,0.0012,0.0154,0.0111,0.6825,0.0688,0.1768,0.0135,0.5128,28848,0.0242,0.2705,0.1924,0.4362,0.4005,0.2065,2.19,0.1659,0.0621,781,0.1188,204300,0.1644,0.0118,0.121,0
47065002300,2019,1636,544,0.1339,0.5189,35.2,0.2677,0,0,0.3374,0.177,0.3585,0.3893,0,0.3621,13387,0.2256,0.3138,0.2207,0.4103,0.1905,0.5643,3.01,0.0179,0.2243,838,0.3235,68500,0.3771,0.2117,0.2561,0
47087960100,2019,1646,704,0.2801,0.5006,52.6,0,0,0,0,0.5792,0.0582,0.2075,0.0227,0.6037,22860,0.0708,0.1836,0.1055,0.4746,0.3819,0.2216,2.34,0.2371,0.0597,575,0.1065,108800,0.1233,0.024,0.1853,0
47055920700,2019,1663,686,0.2345,0.5015,46.1,0.0649,0,0,0,0.8618,0.0671,0.1086,0.0117,0.4621,28287,0.086,0.2398,0.069,0.4357,0.2196,0.1501,2.42,0.19,0.0029,724,0.1735,151900,0.0571,0,0.1267,0
47131965800,2019,1670,659,0.2838,0.5048,42.4,0.0305,0,0,0.0772,0.7788,0.0273,0.1424,0.0531,0.4446,31163,0.0144,0.1232,0.0402,0.4634,0.1453,0.17,2.51,0.1984,0.0486,739,0.1032,87400,0.0796,0.0193,0.1384,0.0078
47009011501,2019,1671,694,0.2867,0.4835,50.3,0,0,0,0,0.7577,0.0865,0.1516,0,0.5014,26337,0.0418,0.1921,0.1362,0.4428,0.2272,0.0793,2.41,0.2773,0.0245,924,0.1052,154500,0.0322,0,0.0997,0
47133950200,2019,1674,760,0.2885,0.5,45.1,0,0,0,0.0024,0.7233,0.0566,0.2365,0.0276,0.3921,25175,0.0313,0.0841,0.2018,0.3907,0.1244,0.1224,2.2,0.2177,0.0395,567,0.1263,108100,0.0753,0,0.1427,0
47037015700,2019,1704,563,0.1649,0.5434,34.4,0.0915,0,0,0.3345,0.6621,0.2167,0.1534,0.0337,0.206,23387,0.0161,0.2929,0.1673,0.4857,0.057,0.2558,3.02,0,0,1150,0.2469,188600,0.2383,0.1868,0.2089,0.0035
47157001500,2019,1708,740,0.2272,0.5673,40.2,0.7559,0,0.0152,0.0785,0.3609,0.2378,0.2448,0,0.3865,19410,0.0562,0.2396,0.1012,0.5417,0.2371,0.3622,2.31,0,0.1743,780,0.2527,62900,0.2102,0.0405,0.2226,0
47065000800,2019,1722,870,0.1562,0.525,34.1,0.1591,0,0.0279,0.0215,0.3681,0.1069,0.0471,0.0966,0.1908,39996,0.0255,0.1678,0.0633,0.4774,0.1395,0.508,1.82,0,0.0736,1110,0.1759,229200,0.1355,0.0042,0.176,0.0801
47155081101,2019,1722,712,0.2578,0.4088,46.2,0.0221,0.0023,0.0749,0.1132,0.6457,0.0492,0.1316,0.0126,0.4312,19890,0.1004,0.3751,0.0518,0.4051,0.8044,0.5154,2.19,0.0036,0.1264,679,0.3118,201400,0.3084,0.1366,0.2443,0.0947
47079969200,2019,1741,670,0.2619,0.4865,46.4,0.0368,0,0,0.0396,0.7457,0.1731,0.0985,0.0254,0.4552,23947,0.0453,0.134,0.1961,0.3959,0.1687,0.2821,2.58,0.2605,0.0463,643,0.0657,109900,0.1597,0.006,0.139,0.0063
47085130200,2019,1745,678,0.3123,0.5318,49.4,0,0,0,0.0206,0.8114,0.0678,0.1851,0.0074,0.5369,22101,0.0289,0.0894,0.1923,0.4277,0.4488,0.1873,2.57,0.3504,0.0133,776,0.2153,105200,0.067,0.0103,0.1582,0
47157007822,2019,1754,613,0.2491,0.6363,34.9,0.8689,0,0,0.0753,0.1649,0.3214,0.1293,0,0.3393,14550,0.1833,0.2189,0.141,0.6883,0.1556,0.5057,2.86,0.0882,0.1077,848,0.2953,47800,0.2452,0.054,0.3723,0
47019070100,2019,1757,775,0.3238,0.469,44.6,0.0256,0,0,0.0176,0.7122,0.0852,0.2198,0.0077,0.5432,21804,0.0551,0.2732,0.1038,0.4608,0.1622,0.449,1.88,0.0346,0.1987,463,0.16,99900,0.0748,0,0.2189,0.1707
47103975200,2019,1758,652,0.2884,0.4824,47.3,0,0.0023,0,0.0785,0.9356,0.0399,0.0911,0.0123,0.3988,28435,0.0473,0.1476,0.1822,0.4268,0.2173,0.0782,2.7,0.1825,0.0092,1181,0.1656,150900,0.0387,0,0.0391,0
47039955001,2019,1770,702,0.2808,0.5153,48.1,0.0226,0,0,0.0147,0.7807,0.1083,0.1455,0.0071,0.5071,24677,0.0942,0.1278,0.0936,0.4294,0.5139,0.1282,2.52,0.2722,0.0214,591,0.0869,98000,0.165,0.003,0.2023,0
47033961200,2019,1779,697,0.2327,0.5104,40.5,0.0579,0,0,0.0618,0.5865,0.1463,0.1659,0.0445,0.3199,26585,0.0399,0.1146,0.1184,0.4899,0.1144,0.2109,2.54,0.0978,0.0287,555,0.1578,104400,0.0933,0.0036,0.1948,0.0045
47103975000,2019,1786,721,0.2581,0.491,50.2,0.0358,0.0146,0.0067,0.0129,0.8008,0.1026,0.1783,0.0291,0.4438,25399,0.0614,0.1588,0.0667,0.4133,0.2146,0.1914,2.48,0.1983,0.0333,488,0.129,167200,0.1109,0,0.0985,0
47157009902,2019,1793,774,0.2404,0.498,33.1,0.7808,0,0.0073,0,0,0.363,0.2621,0.0155,0.301,20504,0.046,0.3465,0.0421,0.5433,0.4132,0.5103,2.32,0.0099,0.1925,720,0.4548,44700,0.1985,0.0049,0.5588,0
47157006400,2019,1808,753,0.2223,0.5625,45.5,0.9226,0,0,0.0194,0.5085,0.2789,0.1426,0.0146,0.4462,24654,0.0806,0.2384,0.0394,0.6148,0.0895,0.4263,2.4,0.0314,0.0664,802,0.255,93400,0.0431,0.0085,0.1383,0
47157000600,2019,1815,733,0.249,0.4771,44.4,0.9813,0,0,0,0.3283,0.2933,0.3021,0.0068,0.4407,12983,0.2551,0.3204,0.0405,0.5285,0.3396,0.4666,2.48,0,0.3083,651,0.4025,45200,0.1592,0,0.3273,0
47037013602,2019,1818,94,0.0237,0.6991,19.5,0.8229,0,0.0083,0.0105,0.2632,0.1702,0,0,0.1702,6811,0.0648,0.197,0.0462,0.7065,0.254,0.6809,1.87,0.127,0.0532,1095,0.5213,306300,0.1287,0.0267,0.3011,0.9032
47157002000,2019,1829,721,0.2548,0.5812,36.7,0.871,0.0033,0.0055,0.0306,0.1651,0.3717,0.2262,0,0.2358,14460,0.1846,0.1008,0.0397,0.5587,0.1386,0.6366,2.33,0.0072,0.1789,854,0.3786,71700,0.1657,0.0037,0.361,0.0809
47031970300,2019,1835,678,0.1962,0.4845,45,0.0213,0.0022,0.0218,0.0044,0.9164,0,0.1083,0.0354,0.3496,25393,0.0263,0.0811,0.0983,0.4533,0.1948,0.2227,2.71,0.272,0.0324,840,0.1357,153500,0.054,0.0091,0.1377,0
47065001400,2019,1838,695,0.1295,0.4935,33.7,0.3906,0.012,0.006,0.0968,0.7282,0.0849,0.1464,0.0288,0.2403,23618,0.0314,0.2348,0.1053,0.4342,0.1785,0.5309,2.41,0,0.0719,900,0.2216,129300,0.1164,0.0859,0.1148,0.0903
47177930900,2019,1842,726,0.3051,0.4729,47,0,0,0,0.1156,0.691,0.0758,0.1944,0.0055,0.5,19886,0.0108,0.1605,0.2381,0.3565,0.0868,0.1543,2.54,0.2528,0.0207,661,0.1515,122400,0.1059,0.0662,0.1357,0
47157006000,2019,1855,744,0.2868,0.5795,38.1,0.9617,0,0,0.0065,0.3778,0.3159,0.1772,0.0067,0.4005,13604,0.1957,0.21,0,0.659,0.2201,0.5376,2.49,0,0.3024,773,0.3575,46600,0.1208,0.0042,0.3509,0
47037014300,2019,1860,784,0.1763,0.5145,32.2,0.7688,0,0.0134,0.0634,0.3385,0.2921,0.1929,0.0077,0.2436,22153,0.0533,0.3044,0.0553,0.5265,0.2152,0.7717,2.37,0.001,0.1939,975,0.2704,106600,0.1593,0.0173,0.1847,0
