GEOID,Year,Total_Pop, Total_HH,QAGEDEP,QFEMALE,MEDAGE,QBLACK,QNATAM,QASIAN,QHISP,QFAM,QFHH,QED12LES,QRICH,QSSBEN,PERCAP,QCVLUN,QSERV,QEXTRCT,QFEMLBR,QUNOCCHU,QRENTER,PPUNIT,QMOHO,QNOAUTO,MDGRENT,QHSEBRDN,MDHSEVAL,QNOHLTH,QESL,QPOVTY,QGROUP
47037013100,2015,2408,897,0.2039,0.4535,42.7,0.3002,0.0012,0.0502,0,0.8214,0.1204,0.1331,0.0134,0.3289,27401,0.0447,0.1538,0.1762,0.4664,0.1206,0.1817,2.68,0.1529,0.0223,838,0.1616,184500,0.1196,0.0251,0.1773,0
47037013201,2015,3153,1259,0.2458,0.5303,41.9,0.0723,0.0089,0.3003,0.0171,0.7179,0.0691,0.2062,0.0079,0.4035,23356,0.041,0.1473,0.0592,0.4701,0.091,0.2494,2.5,0,0.0342,853,0.1477,147600,0.1548,0.2137,0.1094,0
47037013202,2015,3586,1328,0.1578,0.4523,36.6,0.0689,0.0042,0.0073,0.1907,0.7404,0.119,0.1843,0.009,0.2711,21106,0.0802,0.1403,0.1645,0.4456,0.0628,0.3705,2.7,0.0212,0.0218,935,0.1476,120700,0.2384,0.0781,0.0496,0
47037013300,2015,3986,1551,0.1638,0.572,28.6,0.1819,0.0183,0.0065,0.1954,0.469,0.207,0.2034,0.0045,0.1947,18097,0.0733,0.201,0.1016,0.4991,0.1407,0.5203,2.57,0.0183,0.1019,766,0.2682,135700,0.2865,0.0968,0.2409,0.0018
47037013400,2015,4354,2030,0.1516,0.5703,31.6,0.0248,0,0.0237,0.0216,0.7949,0.0655,0.0242,0.1448,0.13,53718,0.032,0.0397,0.009,0.5487,0.0338,0.3202,2.14,0.0157,0.0424,1118,0.197,300700,0.0728,0.0039,0.0597,0
47037013500,2015,1868,884,0.129,0.5332,29.9,0.2259,0,0.0155,0.0669,0.2748,0.1414,0.1151,0.0633,0.1256,32410,0.1162,0.1512,0.0358,0.5912,0.1653,0.6391,2.11,0.0019,0.0962,897,0.3009,218800,0.1548,0.0195,0.2559,0
47037013601,2015,3775,1226,0.1391,0.5592,25.4,0.911,0,0,0.0215,0.0536,0.4429,0.1906,0.0065,0.2496,12143,0.1683,0.2608,0.0434,0.6249,0.1649,0.7773,2.89,0,0.1631,657,0.3711,103900,0.1475,0.0068,0.4765,0.0607
47037013602,2015,1956,160,0.0455,0.5833,19.7,0.7965,0,0.0118,0.0215,0,0.1063,0.1809,0,0.3938,10931,0.1658,0.2901,0.0368,0.7143,0.2627,0.7563,2.29,0.0553,0.2125,677,0.3938,184400,0.1283,0.0251,0.3142,0.8129
47037013700,2015,6048,2557,0.2242,0.6169,34.4,0.8399,0.0017,0.0013,0.0058,0.3038,0.2264,0.1718,0,0.282,15948,0.1523,0.2672,0.0115,0.6223,0.0325,0.7509,2.23,0,0.2921,702,0.2464,85300,0.1156,0.0288,0.4186,0.059
47037013800,2015,1749,693,0.1761,0.5169,34.8,0.8954,0,0,0.0143,0.0638,0.3709,0.1631,0,0.3348,14488,0.1769,0.3454,0.0208,0.527,0.1272,0.6133,2.5,0.0227,0.2092,732,0.2958,88700,0.1584,0,0.352,0.0109
47037013900,2015,1631,679,0.1392,0.4733,32.1,0.9319,0,0,0.0159,0.2727,0.2297,0.262,0.0059,0.3844,11562,0.1654,0.3451,0.0367,0.5815,0.1438,0.6878,2.4,0.0038,0.2872,738,0.4845,105900,0.2128,0.0101,0.4368,0
47037014200,2015,2336,857,0.1194,0.6353,23.4,0.7928,0.0034,0.0094,0.0133,0.0258,0.3349,0.2314,0,0.2287,12327,0.1841,0.3527,0.0285,0.6746,0.1506,0.902,1.96,0,0.4539,532,0.287,110600,0.1383,0.0074,0.467,0.2804
47037014300,2015,1803,743,0.1547,0.5197,37.6,0.8547,0,0.0055,0.0549,0.3324,0.3257,0.1839,0,0.3203,15676,0.093,0.224,0.1296,0.529,0.2411,0.6945,2.43,0.0194,0.2234,785,0.2948,83300,0.1822,0.017,0.2912,0
47037014400,2015,1308,680,0.1904,0.5604,27.4,0.6804,0,0.0619,0.0306,0.02,0.2574,0.1455,0,0.175,15094,0.1242,0.2327,0.0127,0.5945,0.0786,0.975,1.89,0,0.2368,651,0.3044,-999,0.1166,0.0519,0.4619,0.0168
47037014800,2015,2776,986,0.241,0.6214,21.6,0.9474,0,0,0.0256,0.018,0.5903,0.4204,0,0.1136,5913,0.2719,0.2238,0.1033,0.6454,0.129,0.8448,2.82,0,0.4787,111,0.145,68500,0.112,0.019,0.8048,0
47037015100,2015,4395,1818,0.1695,0.4812,40.4,0.0314,0,0.0526,0.0742,0.7052,0.1535,0.1526,0.0176,0.2772,25823,0.0874,0.2327,0.0661,0.4381,0.0432,0.3938,2.41,0,0.0407,877,0.1705,155200,0.1388,0.0481,0.1178,0.0011
47037015200,2015,2386,1144,0.2724,0.5122,43.9,0.0415,0,0.0147,0.1236,0.6638,0.0664,0.1052,0,0.3785,30508,0.0454,0.1124,0.1214,0.5241,0.0848,0.2115,2.08,0,0.0201,878,0.1346,145600,0.1186,0.0483,0.1371,0.0042
47037015300,2015,5938,2530,0.2322,0.5722,39.6,0.1143,0,0.0086,0.0682,0.7236,0.0957,0.0401,0.0115,0.302,29518,0.0537,0.1424,0.0242,0.535,0.0705,0.1391,2.31,0.0114,0.0111,1062,0.0976,153300,0.0859,0.0065,0.0699,0.0155
47037015401,2015,5722,2355,0.234,0.5094,43.9,0.076,0.0021,0.0571,0.1398,0.9186,0.0705,0.0853,0.0718,0.3257,37008,0.0547,0.1767,0.0736,0.491,0.0768,0.1338,2.43,0,0.0055,955,0.2166,169900,0.1811,0.059,0.1255,0
47037015402,2015,4564,1782,0.2143,0.505,34.9,0.1591,0.0002,0,0.0741,0.8862,0.0668,0.1179,0.0264,0.3204,24289,0.0444,0.2304,0.0597,0.4721,0.0341,0.3569,2.55,0.0054,0.0112,885,0.1274,137000,0.1249,0.007,0.0471,0.0035
47037015404,2015,2982,1212,0.328,0.5493,36.3,0.0808,0,0.008,0.1241,0.678,0.1469,0.129,0.0058,0.4299,21971,0.1138,0.3402,0.0738,0.4745,0.2094,0.5083,2.36,0,0.1345,788,0.2541,144300,0.1411,0.0163,0.148,0.0409
47037015405,2015,5071,1879,0.2179,0.5151,37.5,0.1276,0.002,0.0213,0.098,0.6387,0.1474,0.0644,0,0.2422,22007,0.0817,0.185,0.0836,0.4748,0.0553,0.2847,2.7,0,0.0426,911,0.2363,144900,0.1625,0.0536,0.1204,0
47037015501,2015,3172,1558,0.1431,0.5293,37.5,0.0971,0.0073,0.0019,0.0599,0.9022,0.0501,0.0388,0,0.1694,30573,0.049,0.1225,0.0785,0.5,0.0894,0.647,1.86,0.0152,0.034,941,0.2157,158000,0.1011,0.0089,0.0983,0.0873
47037015502,2015,3516,1769,0.1837,0.4957,37.1,0.1334,0.0003,0.0148,0.0336,0.5823,0.1261,0.1205,0.0096,0.2493,26056,0.0465,0.1827,0.1015,0.4904,0.0993,0.4098,1.98,0,0.0384,947,0.2137,118200,0.1442,0.0404,0.1175,0.006
47037015609,2015,3688,2086,0.1182,0.5119,30.4,0.1516,0.0038,0.0887,0.054,0.565,0.082,0.0164,0.0072,0.0724,34777,0.0274,0.1426,0.0463,0.4811,0.0911,0.791,1.77,0.0135,0.011,1019,0.1366,162600,0.0862,0.0333,0.0388,0
47037015610,2015,8673,3594,0.1657,0.4986,35.7,0.1934,0.0039,0.0383,0.0265,0.7957,0.0996,0.0417,0.0303,0.2226,33334,0.0609,0.0967,0.0434,0.4646,0.0965,0.5122,2.41,0,0.0323,972,0.1583,223000,0.0811,0.0129,0.1109,0.0012
47037015612,2015,6795,3060,0.1797,0.5086,31.6,0.3707,0,0.0196,0.0935,0.7053,0.0712,0.0519,0.0196,0.1033,27408,0.0757,0.1778,0.0272,0.4951,0.0879,0.6111,2.22,0,0.0252,976,0.1526,130900,0.2292,0.1126,0.1083,0
47037015613,2015,5617,1603,0.1168,0.3222,32.2,0.3822,0.0009,0.0278,0.2437,0.5599,0.1404,0.253,0,0.1216,15067,0.0224,0.1675,0.1062,0.3649,0.0367,0.6818,2.34,0.0373,0.0393,797,0.2439,119800,0.3095,0.1771,0.2461,0.3317
47037015614,2015,4371,1501,0.1343,0.5095,32.5,0.2256,0,0.0341,0.2203,0.6871,0.1632,0.159,0.0067,0.1199,21213,0.0354,0.2239,0.1127,0.5104,0.0763,0.5163,2.91,0,0.0227,912,0.2265,142300,0.2112,0.2534,0.1718,0.0011
47037015615,2015,4818,1612,0.1389,0.3977,31,0.2283,0.0037,0.0372,0.4203,0.6426,0.1663,0.2278,0.0205,0.098,17044,0.0852,0.2149,0.1972,0.3684,0.0422,0.5093,2.99,0.1456,0.0459,884,0.2978,111300,0.3249,0.3067,0.2902,0
47037015617,2015,2398,969,0.1956,0.5605,47.1,0.3053,0,0.045,0.0334,0.7545,0.1703,0.1165,0.0279,0.323,34067,0.0546,0.097,0.0452,0.5919,0.1069,0.1001,2.47,0,0.0341,992,0.0877,125300,0.1197,0.0754,0.0659,0
47037015618,2015,5498,2133,0.1881,0.5182,36.9,0.4563,0,0.0151,0.1028,0.514,0.2175,0.0855,0.0061,0.2114,23126,0.0788,0.1856,0.0402,0.4908,0.1193,0.3666,2.57,0,0.0178,901,0.1664,130300,0.1947,0.0705,0.1127,0.0031
47037015619,2015,5049,1937,0.1684,0.5098,38,0.3781,0.0026,0.0259,0.0628,0.8687,0.0919,0.039,0.0088,0.1915,28969,0.0478,0.1516,0.0629,0.45,0.0344,0.1657,2.61,0.006,0.0387,954,0.11,152500,0.0877,0.0343,0.0522,0
47037015620,2015,7781,2702,0.1502,0.5355,34.4,0.4583,0.0213,0.0064,0.0975,0.8194,0.1551,0.1611,0.0033,0.1177,18839,0.0524,0.2987,0.019,0.5172,0.0489,0.3442,2.88,0.0669,0.0152,823,0.292,132500,0.1339,0.174,0.1349,0.0006
47037015622,2015,3746,1445,0.1866,0.531,38.3,0.1959,0,0.023,0.0718,0.6972,0.101,0.0764,0.0291,0.1799,29421,0.0672,0.1138,0.0606,0.5013,0.0512,0.2374,2.59,0.021,0.0083,756,0.1682,193700,0.0899,0.0485,0.1313,0
47037015623,2015,6265,2391,0.2343,0.5164,29.9,0.4433,0,0.0268,0.0966,0.4231,0.2831,0.1493,0.0054,0.1999,19843,0.1177,0.2278,0.0763,0.4692,0.0594,0.5688,2.62,0,0.0485,854,0.197,149900,0.1116,0.0522,0.2328,0
47037015624,2015,5101,2216,0.1398,0.5175,32.2,0.2662,0.0257,0.0112,0.0729,0.6059,0.167,0.046,0.0063,0.1737,27048,0.0761,0.181,0.073,0.5107,0.0724,0.5271,2.3,0,0.0388,899,0.1936,131500,0.0716,0.0315,0.1665,0
47037015625,2015,5260,2340,0.1359,0.5669,38.7,0.1892,0,0.0133,0.0375,0.6,0.1009,0.0739,0.0295,0.1667,30230,0.0737,0.0872,0.0606,0.5285,0.0522,0.3047,2.25,0,0.0269,1046,0.1637,134000,0.0913,0.0504,0.1238,0
47037015626,2015,6620,2691,0.1169,0.4826,30.8,0.4965,0.0017,0.0328,0.0955,0.7589,0.1007,0.0665,0.0078,0.0595,22203,0.0295,0.1995,0.0563,0.4156,0.0434,0.6347,2.46,0.0039,0.0282,753,0.2873,137200,0.2177,0.1136,0.14,0
47037015627,2015,3054,957,0.1375,0.5269,32.9,0.4712,0.0016,0.0498,0.1205,0.6791,0.1526,0.1895,0,0.2581,18189,0.0605,0.2519,0.1212,0.4483,0.0553,0.2717,3.19,0.0039,0.0251,1135,0.1954,138800,0.1798,0.1436,0.0943,0
47037015628,2015,3967,1613,0.2027,0.6022,30.2,0.4721,0.0159,0.0033,0.24,0.3589,0.2362,0.1306,0.0062,0.0918,19257,0.056,0.259,0.0403,0.5454,0.0512,0.8717,2.39,0,0.1345,875,0.2498,109100,0.2411,0.1879,0.2348,0.0262
47037015629,2015,5597,2569,0.1345,0.546,28.8,0.4393,0,0.0029,0.0666,0.6155,0.151,0.115,0,0.0467,22402,0.0318,0.1422,0.0787,0.5379,0.059,0.8073,2.16,0,0.0506,875,0.1343,115000,0.1431,0.092,0.1377,0.0084
47037015630,2015,4038,1431,0.0916,0.5161,30.3,0.4203,0,0.0389,0.074,0.7671,0.2027,0.0554,0.0643,0.0685,26568,0.0688,0.1535,0.0265,0.531,0.0678,0.3096,2.82,0,0.0077,986,0.2096,155200,0.1399,0.0816,0.1206,0
47037015631,2015,10064,3192,0.1162,0.5132,31.3,0.3701,0.0202,0.0575,0.1238,0.4511,0.2754,0.1063,0,0.1065,22905,0.1137,0.1907,0.0741,0.4606,0.0548,0.1551,3.15,0,0.0398,1294,0.1892,143600,0.1718,0.09,0.105,0.0005
47037015700,2015,1606,597,0.1986,0.5218,33.2,0.1712,0,0.0342,0.307,0.568,0.2027,0.1804,0.0117,0.2915,18994,0.0899,0.3531,0.0553,0.5494,0.0463,0.3652,2.69,0.0192,0.0268,841,0.325,134100,0.1912,0.1339,0.1526,0
47037015802,2015,5694,2476,0.1321,0.4752,32.1,0.2246,0.017,0.0335,0.2524,0.3558,0.1789,0.2807,0,0.1894,17957,0.0703,0.2662,0.1498,0.3759,0.1097,0.7524,2.3,0,0.1119,712,0.2868,145000,0.362,0.2369,0.2448,0
47037015803,2015,2895,917,0.1437,0.4622,29.4,0.2404,0,0,0.3168,0.5847,0.1592,0.3199,0,0.1003,11907,0.0557,0.3867,0.2185,0.3423,0.2209,0.9607,3.16,0,0.0862,719,0.3522,128100,0.4784,0.4698,0.3782,0
47037015804,2015,4360,2110,0.1427,0.5115,31.2,0.3411,0,0.0165,0.1966,0.615,0.1033,0.2353,0.0024,0.0929,17560,0.1023,0.2508,0.0611,0.5241,0.0042,0.8498,2.06,0,0.0635,797,0.3038,98800,0.2394,0.2389,0.2034,0.0018
47037015900,2015,2890,1157,0.237,0.545,38.9,0.1927,0.0024,0.0142,0.1069,0.5758,0.0925,0.1811,0.0251,0.3751,14739,0.1103,0.2763,0.1031,0.4645,0.0788,0.7753,1.65,0.0255,0.4071,374,0.2636,106000,0.1637,0.0505,0.5206,0.3384
47037016000,2015,979,400,0.1553,0.5955,31.1,0.7998,0.0204,0.0215,0.0031,0.2378,0.3475,0.2504,0,0.22,17393,0.176,0.1834,0.0578,0.5704,0.1398,0.76,2.4,0.0065,0.265,803,0.2925,111900,0.2693,0,0.3463,0.0204
47037016100,2015,1957,926,0.1053,0.5043,34.7,0.558,0,0.0087,0.0332,0.2637,0.2516,0.1966,0,0.1911,18178,0.1218,0.2557,0.0833,0.5372,0.0813,0.6663,2.11,0.006,0.1836,617,0.3445,139100,0.1533,0.0378,0.2943,0.0005
47037016200,2015,3269,1379,0.1796,0.4742,32.4,0.6372,0,0.0499,0.0526,0.177,0.2241,0.22,0.0167,0.3198,17375,0.1099,0.2416,0.0652,0.5376,0.1637,0.7592,2.32,0,0.3328,649,0.2676,201800,0.11,0.0101,0.4834,0.0229
47037016300,2015,2348,901,0.1763,0.4706,26.4,0.506,0,0.0085,0.0119,0.1973,0.2164,0.1549,0.0377,0.2053,21861,0.0677,0.1962,0.0132,0.4321,0.1809,0.6915,2.61,0,0.2375,826,0.3141,302700,0.1026,0.0229,0.4779,0
47037016400,2015,4075,1026,0.0842,0.5426,20.2,0.104,0.001,0.0589,0.0405,1,0.0224,0.0342,0.0721,0.2271,27793,0.1053,0.2128,0.0213,0.5332,0.1569,0.7183,1.48,0,0.1803,978,0.3129,347600,0.0434,0.0185,0.2364,0.6272
47037016500,2015,4346,191,0.0069,0.5046,20.6,0.1341,0,0.0943,0.0481,1,0,0.1272,0,0.0366,21289,0.081,0.2143,0.0176,0.4667,0.4212,0.9686,1.95,0,0.2094,1097,0.5131,-999,0.0306,0.0229,0.4048,0.9142
47037016600,2015,2469,1684,0.0778,0.5318,30.6,0.0855,0,0.1571,0.0389,0.8837,0.0137,0.074,0.0422,0.1116,46205,0.0206,0.0337,0,0.574,0.1297,0.7583,1.47,0,0.1811,1005,0.215,272000,0.0697,0.0564,0.2155,0
47037016700,2015,5231,2352,0.2252,0.5343,36.4,0.0314,0,0.0273,0.0191,0.895,0.0493,0.0223,0.25,0.2466,72128,0.0197,0.0715,0.0087,0.4594,0.1463,0.3631,2.08,0.0054,0.0565,1398,0.2207,590100,0.0362,0.0026,0.0685,0.0644
47037016800,2015,4739,2212,0.1061,0.468,28.1,0.0793,0,0.1327,0.0082,0.9565,0.0203,0.0197,0.0759,0.0624,42189,0.0774,0.1036,0.0055,0.4142,0.0799,0.7143,2.14,0,0.047,1213,0.2794,422000,0.0498,0.0424,0.1988,0.0011
47037016900,2015,4653,2132,0.1193,0.516,36.4,0.0821,0.0067,0.0679,0.0303,0.9324,0.0469,0.0353,0.1646,0.1332,61311,0.0371,0.0742,0.0243,0.4908,0.0469,0.3865,2.18,0,0.0694,1088,0.1567,473700,0.0432,0.016,0.0707,0
47037017000,2015,3583,1111,0.1284,0.5454,25.7,0.2685,0,0.0204,0.0223,0.9279,0.0909,0.056,0.0774,0.2097,30213,0.0391,0.1888,0.0213,0.5019,0.0878,0.3861,2.41,0,0.0135,1125,0.2466,341000,0.0661,0.0116,0.1379,0.2515
47037017100,2015,2127,1148,0.1603,0.5722,31.9,0.165,0.0033,0.0061,0.0273,0.9,0.0592,0.0302,0.0671,0.149,45703,0.0464,0.0677,0.0158,0.5959,0.086,0.4434,1.85,0.0056,0.0514,1136,0.1472,279700,0.0672,0,0.0583,0
47037017200,2015,1324,602,0.1427,0.5151,37.4,0.0823,0.0166,0.0068,0.25,0.3534,0.1163,0.2718,0.0033,0.186,21044,0.0578,0.1851,0.1722,0.4517,0.1224,0.5847,2.18,0.0117,0.0083,918,0.3156,120100,0.2802,0.1489,0.2168,0.0091
47037017300,2015,3163,1172,0.1461,0.5024,31.7,0.1442,0,0.0607,0.2377,0.6425,0.1553,0.287,0.0085,0.1766,20018,0.0827,0.1569,0.2418,0.4092,0.0915,0.5265,2.68,0.0132,0.0358,789,0.3166,98100,0.2899,0.1737,0.3143,0.0076
47037017401,2015,2482,947,0.1676,0.4222,33.5,0.1882,0.0109,0.0266,0.3086,0.7957,0.1077,0.2144,0,0.188,18313,0.032,0.218,0.1765,0.3819,0.0605,0.5755,2.61,0,0.0486,775,0.2376,127900,0.311,0.2224,0.1712,0.0028
47037017402,2015,5901,2496,0.1268,0.4309,32.6,0.089,0,0.0317,0.3255,0.5929,0.0845,0.1608,0,0.151,19834,0.0705,0.2353,0.2476,0.3819,0.1089,0.6639,2.36,0,0.0697,883,0.3057,136100,0.2673,0.2235,0.3079,0.0015
47037017500,2015,3040,1329,0.1806,0.5523,39.5,0.0947,0.0049,0.0122,0.2467,0.4089,0.167,0.2606,0,0.3597,19210,0.1252,0.0726,0.2219,0.3808,0.0614,0.5267,2.27,0,0.1746,735,0.2385,107500,0.2974,0.1317,0.1901,0.0079
47037017701,2015,2138,865,0.1787,0.5098,38.4,0.0594,0,0.0739,0.0253,0.8722,0.0254,0.0316,0.2162,0.2474,63780,0.0364,0.103,0.0165,0.4552,0.0463,0.1676,2.47,0.0055,0.0162,1612,0.0902,389500,0.0309,0.0426,0.0019,0
47037017702,2015,4785,1589,0.1513,0.5766,25.3,0.0401,0,0.019,0.0274,0.8323,0.0503,0.0074,0.0944,0.27,42497,0.0458,0.1974,0.0144,0.5178,0,0.2146,2.07,0,0.0478,1126,0.1378,386600,0.0485,0.0035,0.0646,0.3112
47037017800,2015,5366,2660,0.1608,0.5302,32,0.024,0,0.016,0.0114,0.8084,0.0489,0.0235,0.135,0.1594,50016,0.0557,0.0561,0.0043,0.4946,0.0789,0.3609,2.02,0.0152,0.0274,1106,0.2192,367900,0.1079,0.0024,0.1212,0
47037017901,2015,4720,2081,0.282,0.5248,47,0.0129,0.0093,0.0161,0.0197,0.9464,0.0159,0.0103,0.26,0.309,82155,0.0251,0.0334,0.0278,0.4396,0.1201,0.2806,2.21,0.0161,0.0183,1137,0.1893,573400,0.0174,0.0061,0.0596,0.0263
47037017902,2015,4711,2410,0.291,0.5547,43.7,0.0422,0,0.0231,0.011,0.6632,0.09,0.0187,0.188,0.3456,68619,0.0184,0.0823,0.0171,0.4722,0.0383,0.3183,1.94,0.0104,0.0838,1563,0.2784,423300,0.0683,0.0087,0.0482,0.0091
47037018000,2015,4790,2491,0.2668,0.6019,47.2,0.0084,0,0.0426,0.0023,0.9233,0.0393,0.0045,0.1927,0.2914,71823,0.0271,0.06,0,0.5763,0.117,0.3416,1.92,0,0.0426,1360,0.3179,481200,0.0428,0.0084,0.0641,0
47037018101,2015,5079,2284,0.1727,0.4859,29.8,0.1918,0,0.053,0.1691,0.181,0.1353,0.2112,0.0219,0.1134,22653,0.0327,0.2086,0.1437,0.4669,0.0835,0.7391,2.22,0.006,0.0919,846,0.2881,199100,0.2865,0.1849,0.3304,0
47037018102,2015,3745,1783,0.3461,0.5319,50,0.0109,0.0099,0.0291,0.0219,0.8364,0.0477,0.0583,0.1666,0.3932,69525,0.0394,0.0698,0,0.407,0.046,0.3483,2.1,0,0.1453,657,0.1784,390800,0.0558,0.0108,0.0759,0
47037018201,2015,2875,1238,0.2202,0.4977,45.2,0.0146,0.0031,0.0101,0.0212,0.802,0.0913,0.0129,0.1438,0.3223,52917,0.0374,0.0756,0.0388,0.4922,0.083,0.1325,2.32,0,0,1350,0.1858,358500,0.0682,0.0029,0.039,0
47037018202,2015,7614,3403,0.1186,0.55,31.8,0.1743,0,0.0436,0.0368,0.7536,0.1034,0.0493,0.0588,0.1413,39076,0.0781,0.1225,0.0204,0.5446,0.1133,0.6315,2.24,0,0.0215,1156,0.2225,276700,0.1016,0.0357,0.1496,0
47037018203,2015,1610,557,0.2273,0.5087,46.4,0.0031,0,0.0075,0.041,1,0.0467,0.0293,0.3429,0.3088,64078,0,0.0666,0.0307,0.4251,0.0495,0.0682,2.89,0.0307,0.0197,1763,0.149,505200,0.023,0.0032,0.0248,0
47037018301,2015,7923,2879,0.1816,0.5042,38,0.086,0.0029,0.044,0.0361,0.7993,0.1334,0.1356,0.0941,0.24,32087,0.0116,0.1154,0.0673,0.4508,0.0889,0.2668,2.71,0.0171,0.0524,935,0.2289,256600,0.1489,0.0671,0.1633,0.0144
47037018302,2015,2716,994,0.1723,0.5103,38.4,0.0306,0,0.0203,0.0048,0.8905,0.0755,0.0229,0.0624,0.1801,33308,0.0138,0.1162,0.0602,0.4972,0.0864,0.1026,2.73,0.0165,0.0241,776,0.1157,227100,0.0192,0.0175,0.0206,0
47037018401,2015,6513,2997,0.1681,0.521,31.9,0.1743,0,0.078,0.0981,0.6083,0.1051,0.0689,0.0227,0.2029,29260,0.0528,0.1061,0.0098,0.4969,0.1125,0.5452,2.17,0,0.0247,1043,0.2563,168700,0.1067,0.0565,0.1106,0
47037018404,2015,4379,2175,0.2217,0.5513,38.8,0.0694,0,0.0363,0.0544,0.7835,0.0772,0.0323,0.0768,0.2864,44273,0.0149,0.1644,0.0727,0.4878,0.0945,0.5338,1.96,0.0158,0.0676,1067,0.1761,215200,0.0505,0.0352,0.0805,0.0274
47037018405,2015,4719,1831,0.1708,0.5255,41.4,0.0309,0.0021,0.0526,0.0233,0.8287,0.0776,0.0205,0.0961,0.2403,39270,0.0519,0.0995,0.0092,0.4776,0.0533,0.1513,2.58,0.0129,0.0093,1110,0.071,247700,0.0735,0.0065,0.0384,0
47037018407,2015,4384,1563,0.1759,0.5525,38.6,0.0383,0,0.049,0.0119,0.831,0.0864,0.0339,0.0819,0.215,40517,0.0821,0.1242,0.0343,0.4284,0.031,0.0288,2.8,0,0,-999,0.0921,242300,0.0413,0.0394,0.0328,0
47037018408,2015,3485,1289,0.1552,0.4875,42.7,0.0514,0,0.0993,0.0072,0.9057,0.0341,0.0393,0.1148,0.187,46761,0.0321,0.0995,0.01,0.4413,0.0359,0.0171,2.7,0,0.0194,-999,0.0442,274300,0.0262,0.0307,0.0086,0
47037018409,2015,4722,2114,0.295,0.5964,47.7,0.0525,0,0.0303,0.0106,0.8307,0.0922,0.0302,0.0066,0.4111,35926,0.0194,0.0932,0.0441,0.5751,0.0864,0.1793,2.19,0,0.0118,1353,0.1159,172100,0.0331,0.0247,0.048,0.0199
47037018410,2015,3082,1655,0.2054,0.5762,38.8,0.0844,0,0.0201,0.0788,0.7511,0.0931,0.0747,0.0054,0.252,32115,0.0312,0.1367,0.0252,0.5255,0.0236,0.6538,1.86,0,0.0326,990,0.2701,138400,0.1723,0.051,0.1636,0
47037018500,2015,5032,1915,0.2619,0.5093,46.6,0.0087,0,0.0195,0.0091,0.9378,0.0705,0.019,0.3525,0.2956,92800,0.016,0.0645,0.0338,0.3844,0.0864,0.1342,2.62,0,0.011,1319,0.1666,803600,0.0205,0.0261,0.0209,0.003
47037018601,2015,2323,794,0.2127,0.4658,45.6,0.034,0.0043,0.0185,0,0.9487,0.029,0.029,0.432,0.2922,89436,0.0103,0.0418,0,0.3375,0.0946,0.0416,2.93,0.0057,0,-999,0.1385,745900,0.0288,0.0085,0.048,0
47037018602,2015,4354,1582,0.2591,0.4949,48.9,0.0136,0,0.0138,0.0122,0.9478,0.019,0.0044,0.4659,0.3748,103548,0.0353,0.0637,0.0086,0.3728,0.0229,0.036,2.75,0,0.0107,2258,0.1081,644100,0.0154,0.0024,0.0212,0
47037018700,2015,3293,1213,0.2557,0.4941,47,0,0,0.0055,0.01,0.9356,0.0198,0.0083,0.3149,0.3248,74904,0.0255,0.0401,0.0227,0.448,0.0464,0.1245,2.71,0.0079,0.0041,2041,0.0998,607700,0.055,0.011,0.0067,0
47037018801,2015,5453,2455,0.2074,0.5225,41,0.0187,0.0017,0.0774,0.007,0.8993,0.044,0.0232,0.0802,0.2497,51105,0.011,0.0549,0.034,0.4836,0.0403,0.2855,2.22,0,0.0208,1305,0.0876,269500,0.0596,0.0332,0.0385,0
47037018803,2015,3358,1768,0.2445,0.5134,41.4,0.0137,0,0.0182,0.05,0.8718,0.056,0.008,0.0526,0.2675,43860,0.0122,0.1179,0.0099,0.5379,0.0221,0.3609,1.9,0.005,0.0232,1222,0.1748,280600,0.0083,0.0218,0.0435,0
47037018804,2015,5339,2179,0.2562,0.5638,43.3,0.1186,0,0.0854,0.0762,0.8604,0.0656,0.0503,0.1106,0.2538,48333,0.0389,0.1563,0.0036,0.4939,0.0073,0.1212,2.45,0.0064,0.0073,1636,0.1299,329900,0.1055,0.0721,0.0521,0
47037018901,2015,2768,1298,0.2081,0.4902,41.6,0.0885,0.0043,0.0607,0.048,0.8382,0.0555,0.1084,0.0254,0.2504,25971,0.077,0.2747,0.0613,0.4727,0.1253,0.5508,2.13,0,0.1518,670,0.3475,195300,0.1001,0.0906,0.3465,0
47037018902,2015,2836,1124,0.1382,0.4305,37.8,0.0381,0,0,0.2193,0.655,0.1397,0.1066,0.0276,0.2349,29106,0.0961,0.165,0.0647,0.4187,0.057,0.4217,2.52,0.021,0.0116,783,0.1112,223600,0.2553,0.1453,0.1925,0
47037018904,2015,4373,1529,0.2111,0.5362,27.4,0.1258,0.0014,0.0268,0.1756,0.7329,0.1419,0.225,0.0078,0.1851,15600,0.0968,0.2072,0.0444,0.418,0.0926,0.6429,2.86,0,0.0491,881,0.2865,153900,0.1744,0.2485,0.3347,0
47037018905,2015,2857,1265,0.1453,0.4956,29.9,0.1796,0,0.1187,0.1383,0.8043,0.0751,0.0987,0.0134,0.1067,23829,0.0482,0.1881,0.0919,0.4015,0.1246,0.6901,2.26,0,0.0372,823,0.2316,176500,0.2191,0.2582,0.2044,0
