GEOID,Year,Total_Pop,Total_HH,QAGEDEP,QFEMALE,MEDAGE,QBLACK,QNATAM,QASIAN,QHISP,QFAM,QFHH,QED12LES,QRICH,QSSBEN,PERCAP,QCVLUN,QSERV,QEXTRCT,QFEMLBR,QUNOCCHU,QRENTER,PPUNIT,QMOHO,QNOAUTO,MDGRENT,QHSEBRDN,MDHSEVAL,QNOHLTH,QESL,QPOVTY,QGROUP
47065002400,2017,6038,1698,0.1761,0.4642,27.5,0.3168,0.0012,0.0147,0.2797,0.639,0.2167,0.4223,0.0053,0.2727,11033,0.159,0.2872,0.1236,0.3888,0.0686,0.6431,3.56,0.0049,0.0948,814,0.3339,71700,0.2209,0.162,0.4988,0
47157009500,2017,6039,2923,0.2578,0.594,38.7,0.077,0.0121,0.0046,0.024,0.5511,0.1218,0.0041,0.0366,0.3103,36785,0.0454,0.1149,0.0414,0.5862,0.0908,0.2166,2.07,0,0.0236,1181,0.1283,135800,0.0729,0.0145,0.0949,0
47065010435,2017,6057,2438,0.2447,0.5315,41.9,0.0467,0,0,0.0046,0.8299,0.1091,0.1323,0.0287,0.3868,28252,0.047,0.1322,0.1033,0.4326,0.1208,0.3478,2.46,0.0981,0.0652,802,0.2145,150100,0.1346,0.0017,0.2382,0.0089
47069950200,2017,6061,996,0.1262,0.1995,38.1,0.5471,0.0045,0.0026,0.0307,0.4354,0.1566,0.3075,0.005,0.3865,9123,0.0715,0.2832,0.1017,0.3969,0.2303,0.2992,2.58,0.221,0.0773,752,0.1988,82900,0.1454,0.0172,0.2053,0.5765
47093004800,2017,6064,2197,0.2627,0.528,33.6,0.1196,0,0.0147,0.0143,0.8404,0.1147,0.145,0.0041,0.3946,24161,0.052,0.231,0.1309,0.4793,0.0925,0.2381,2.76,0.1285,0.0141,999,0.0797,133700,0.0898,0.0142,0.1703,0
47065011204,2017,6073,2337,0.2355,0.4788,40.6,0.0627,0,0.04,0.0978,0.8357,0.0736,0.1175,0.0561,0.3231,29385,0.038,0.1003,0.0941,0.4811,0.0395,0.2281,2.6,0.0978,0.0068,761,0.1138,194200,0.1054,0.0454,0.0833,0
47157021122,2017,6073,2260,0.1731,0.5103,27,0.5118,0.0066,0.012,0.1266,0.3581,0.2916,0.1083,0,0.2066,21420,0.1076,0.1292,0.1117,0.5292,0.0938,0.6345,2.69,0.0156,0.0367,959,0.2491,94400,0.1199,0.058,0.1908,0
47043060402,2017,6081,2147,0.2333,0.4598,41.4,0.011,0,0.0036,0.0388,0.8771,0.0848,0.1014,0.0955,0.3656,40598,0.028,0.1179,0.1093,0.4266,0.1577,0.0959,2.82,0.1361,0.0168,878,0.0689,167200,0.0737,0.0065,0.0824,0.003
47157021320,2017,6085,2541,0.272,0.5666,43.4,0.2892,0,0.0248,0.0136,0.6789,0.1381,0.0703,0.1173,0.3255,54972,0.03,0.1102,0.0156,0.512,0.0561,0.4557,2.32,0,0.0984,968,0.2247,299900,0.0954,0.0134,0.0903,0.0322
47015960200,2017,6096,2447,0.2492,0.5392,42.6,0.0179,0.0054,0.001,0.0066,0.6348,0.161,0.1388,0,0.3461,21358,0.08,0.1277,0.0888,0.4711,0.115,0.3404,2.45,0.1642,0.0515,630,0.1459,140900,0.1124,0.0007,0.204,0.0167
