GEOID,Year,Total_Pop, Total_HH,QAGEDEP,QFEMALE,MEDAGE,QBLACK,QNATAM,QASIAN,QHISP,QFAM,QFHH,QED12LES,QRICH,QSSBEN,PERCAP,QCVLUN,QSERV,QEXTRCT,QFEMLBR,QUNOCCHU,QRENTER,PPUNIT,QMOHO,QNOAUTO,MDGRENT,QHSEBRDN,MDHSEVAL,QNOHLTH,QESL,QPOVTY,QGROUP
47091956000,2016,914,443,0.395,0.442,59.1,0,0,0,0.0077,0.6633,0.0497,0.188,0.0113,0.5598,20036,0.1789,0.1634,0.2218,0.4008,0.2322,0.2144,2.06,0.2028,0.0429,467,0.0677,88200,0.089,0.0103,0.221,0
47157000300,2016,934,320,0.227,0.6231,40.9,0.97,0,0,0.0161,0.2031,0.4688,0.3139,0,0.4719,12041,0.182,0.3056,0.0475,0.6439,0.3249,0.6125,2.92,0,0.2156,853,0.4063,36700,0.1895,0.0023,0.3212,0
47157005800,2016,944,333,0.2415,0.5265,38.6,0.9883,0,0,0,0,0.3634,0.2775,0,0.4595,11123,0.388,0.3884,0.0179,0.5759,0.4096,0.6757,2.83,0.0106,0.3453,572,0.5195,44300,0.1887,0,0.5265,0
47157005000,2016,1038,370,0.2582,0.6301,29.6,0.9721,0,0,0,0.0504,0.4081,0.3287,0,0.5135,8444,0.2741,0.1416,0.0515,0.6094,0.2717,0.8324,2.69,0.0079,0.4892,519,0.4162,-999,0.1773,0,0.552,0.0414
47165020206,2016,1067,459,0.2212,0.4695,45.3,0,0,0.0197,0.0759,0.6471,0.061,0.1228,0.0349,0.3704,38672,0.0131,0.2319,0.0856,0.5076,0.1018,0.2244,2.32,0.0861,0.024,738,0.1961,167800,0.1181,0.0238,0.0975,0
47037013000,2016,1117,16,0.0698,0.0421,38.9,0.4217,0.0063,0,0.0555,0,1,0.2517,0,0,8283,0,0,0,1,0,0,3,0,0,-999,1,-999,0,0.0364,0,0.957
47183968000,2016,1123,437,0.2404,0.4809,46.4,0,0,0,0.0027,0.9481,0.0229,0.1557,0,0.405,22329,0.0651,0.1269,0.1194,0.5224,0.2011,0.1533,2.57,0.159,0.0755,463,0.1556,97700,0.0695,0,0.171,0
47157003800,2016,1128,807,0.0691,0.4406,37,0.6197,0,0.1055,0.0053,0,0.0582,0.1132,0,0.2503,17316,0.0984,0.2113,0.0563,0.4014,0.1053,0.9926,1.3,0,0.5031,554,0.2342,-999,0.1188,0.0496,0.4303,0.0709
47131965900,2016,1181,517,0.2659,0.5563,47.9,0.0644,0.0068,0.0161,0.0203,0.8833,0.1354,0.135,0.0097,0.4352,19664,0.0886,0.1123,0.2095,0.3693,0.1566,0.2766,2.28,0.062,0.0542,654,0.2379,77400,0.1846,0.0142,0.2015,0
47157003700,2016,1208,812,0.3311,0.5257,51.7,0.6871,0,0.0199,0.0248,0,0.0813,0.2725,0.0049,0.4544,14899,0.0377,0.1961,0.0074,0.5833,0.1594,0.9901,1.4,0,0.4606,450,0.3904,-999,0.131,0.0042,0.5026,0.0588
47065002000,2016,1211,667,0.1652,0.5508,38.7,0.3394,0.0132,0.0215,0.0479,0.6719,0.0225,0.2114,0,0.2789,28815,0.0356,0.2315,0.0135,0.5172,0.1095,0.6657,1.82,0,0.2879,628,0.2579,251900,0.1065,0.0465,0.2659,0
47053966800,2016,1225,505,0.2669,0.4849,45.6,0.0269,0,0.0049,0,0.7637,0.101,0.1556,0.0119,0.4178,21662,0.0792,0.174,0.1778,0.3901,0.1093,0.1248,2.43,0.0899,0.0238,608,0.1842,112500,0.062,0,0.1167,0
47125100100,2016,1232,417,0.039,0.3953,29.3,0.1266,0,0,0.0966,0.5965,0.0432,0.1749,0.012,0.048,14711,0,0.3531,0.1062,0.3926,0.2057,0.7458,1.89,0.0343,0.1367,663,0.1343,164900,0.2056,0.0066,0.4722,0.3588
47157011020,2016,1257,564,0.1527,0.4463,35.6,0.8059,0,0,0.0732,0.1446,0.2642,0.1655,0.0071,0.1897,19092,0.0922,0.1152,0.1061,0.4182,0.5079,0.539,2.23,0,0.117,791,0.3298,77700,0.2164,0.0458,0.2705,0
47125100700,2016,1272,525,0.2484,0.5016,42.3,0.2642,0.0071,0.0149,0.0613,0.4265,0.2152,0.1674,0.0286,0.3619,23956,0.0725,0.2188,0.0434,0.4514,0.2302,0.4648,2.42,0.0088,0.1105,728,0.2,156300,0.0853,0.0033,0.2704,0
47053967300,2016,1303,471,0.1995,0.5012,37.6,0,0.0238,0.0038,0.0092,0.7049,0.0722,0.1288,0.0042,0.4204,21498,0.073,0.1295,0.0826,0.4409,0.1766,0.2251,2.77,0.0717,0.0191,582,0.1062,90600,0.1512,0.0016,0.1136,0
47157003900,2016,1315,878,0.1224,0.4373,45.7,0.8183,0.0061,0.0616,0.0274,0.3113,0.0661,0.249,0.0091,0.2107,16031,0.2035,0.1995,0.0657,0.4696,0.0436,0.9943,1.48,0,0.5706,515,0.2916,-999,0.2061,0.0261,0.5212,0.0137
47065002300,2016,1320,485,0.2045,0.5083,35,0.325,0.0053,0,0.2848,0.6714,0.2557,0.4814,0,0.4021,11441,0.3139,0.16,0.355,0.44,0.2326,0.6206,2.72,0.0728,0.2742,712,0.4454,54200,0.2894,0.225,0.4561,0
47157001900,2016,1322,536,0.1687,0.5121,43.4,0.9985,0,0,0,0.0638,0.2034,0.2538,0,0.3769,13351,0.1333,0.2126,0.1093,0.5324,0.3189,0.4198,2.45,0,0.3078,613,0.4123,52000,0.2572,0.0193,0.2337,0.0076
47157020400,2016,1329,306,0.1151,0.4078,24.5,0.1655,0,0.0941,0.1257,0.9588,0.0392,0.086,0.0196,0.0425,20770,0.128,0.2698,0.119,0.5198,0.1639,0.9739,3.56,0.0164,0.049,1303,0.1209,-999,0.0542,0.0509,0.0257,0.1813
47037014400,2016,1346,674,0.1471,0.5817,27.2,0.6538,0,0.0743,0.0282,0.0193,0.2582,0.1429,0,0.1855,17584,0.0509,0.2208,0.0158,0.582,0.0716,0.9599,1.96,0,0.2522,647,0.2344,97900,0.1413,0.0444,0.3432,0.0171
47157002100,2016,1355,648,0.2037,0.5742,39.1,0.8465,0.0258,0,0.0089,0.2691,0.2346,0.3294,0.0231,0.1806,24603,0.129,0.1656,0.0479,0.4336,0.0512,0.6867,2.09,0.0366,0.2917,645,0.3812,96900,0.231,0,0.5011,0
47183968700,2016,1362,550,0.2988,0.4611,43.8,0,0.0051,0,0.0162,0.952,0.0491,0.2165,0.0164,0.5036,18522,0.1105,0.0893,0.1806,0.3922,0.19,0.1418,2.48,0.2121,0.0455,513,0.1636,83700,0.1292,0,0.1123,0
47157004600,2016,1375,672,0.2284,0.5571,34.7,0.8713,0,0.0022,0,0.1406,0.2679,0.2839,0.006,0.2649,16330,0.0986,0.2542,0.0308,0.5316,0.199,0.8973,1.99,0.0095,0.2693,724,0.3765,-999,0.2065,0.0128,0.408,0.0255
47157011300,2016,1387,747,0.0901,0.4679,37.9,0.7592,0,0.0195,0.0216,0,0.1419,0.1785,0.0027,0.1981,17224,0.126,0.1459,0.0249,0.5107,0.1933,0.8755,1.67,0,0.4819,704,0.3534,32500,0.1883,0.0197,0.4705,0.0981
47113001700,2016,1438,526,0.2204,0.4896,44.5,0.5049,0,0,0,0.6345,0.1692,0.0753,0,0.3878,22299,0.046,0.1355,0.1099,0.4729,0.2486,0.1977,2.73,0.1514,0.0665,713,0.0989,129900,0.0327,0.0036,0.1182,0
47037017200,2016,1459,643,0.1679,0.5058,35.1,0.0761,0.0137,0.0075,0.2529,0.6053,0.056,0.2427,0.0031,0.1757,22213,0.0512,0.2004,0.1377,0.4769,0.0599,0.563,2.25,0.0102,0.0062,933,0.3126,160800,0.2981,0.1749,0.2584,0.0082
47177930900,2016,1462,588,0.2565,0.5103,42.8,0,0.0034,0.0096,0.132,0.8275,0.017,0.2329,0.0238,0.3929,19513,0.0735,0.1174,0.1901,0.4182,0.2442,0.1139,2.49,0.3573,0.0136,596,0.2007,81500,0.1032,0.0686,0.1497,0
47061955100,2016,1469,575,0.2893,0.5024,53.4,0.0197,0.0082,0,0,0.5317,0.1339,0.1205,0.0417,0.4696,24177,0.0239,0.2067,0.0823,0.4658,0.2953,0.2817,2.31,0.1544,0.0487,654,0.0765,112500,0.118,0,0.1733,0.0967
47037018203,2016,1496,544,0.252,0.5127,48.2,0.0274,0,0,0.0328,0.954,0.0772,0.0237,0.3419,0.3346,67644,0.0067,0.0705,0.0285,0.4241,0.0733,0.068,2.75,0.0273,0.0221,1977,0.1305,539700,0.0274,0.0091,0.0207,0
47157011700,2016,1507,534,0.2933,0.4957,37.5,0.9874,0,0,0,0.0317,0.3277,0.2599,0,0.2678,13000,0.266,0.2179,0.0711,0.4954,0.186,0.4345,2.58,0,0.1629,752,0.2341,73800,0.1628,0.0014,0.4935,0.0869
47019071600,2016,1508,639,0.2613,0.5279,46.6,0,0,0.0139,0.0027,0.6618,0.1049,0.3216,0.0282,0.4726,25814,0.0823,0.2619,0.2373,0.4517,0.4143,0.0939,2.34,0.2236,0.0736,536,0.1549,71000,0.1439,0,0.2979,0.0086
47157001400,2016,1511,625,0.1913,0.4699,37.1,0.8604,0,0,0.0728,0.1329,0.1952,0.314,0,0.2256,10770,0.0799,0.404,0.0213,0.4848,0.1787,0.5216,2.42,0.092,0.2672,683,0.376,42600,0.2879,0.0614,0.3786,0
47139950100,2016,1514,674,0.2536,0.463,44.6,0,0.0099,0,0,0.7119,0.1068,0.2559,0.0401,0.4421,21535,0.146,0.1859,0.1784,0.4294,0.1679,0.1588,2.25,0.258,0.0386,651,0.1691,99400,0.1407,0.0105,0.2635,0
47157001500,2016,1519,709,0.2245,0.6004,44.4,0.7367,0,0.0244,0.1303,0.4269,0.2976,0.2168,0,0.3695,15159,0.1128,0.2206,0.0766,0.6187,0.2713,0.402,2.14,0.0062,0.1523,783,0.347,62400,0.1975,0.0375,0.2712,0
47157007500,2016,1563,523,0.2329,0.5003,43.4,0.991,0,0.0006,0.0006,0.1031,0.3423,0.2213,0,0.4685,11058,0.2613,0.5175,0,0.5764,0.2217,0.4474,2.98,0,0.1319,791,0.3174,41800,0.2105,0.0013,0.398,0.0032
47165020207,2016,1572,646,0.222,0.5267,44.3,0.014,0,0.0038,0.0178,0.8132,0.1331,0.1926,0.0139,0.4628,23633,0.0851,0.1577,0.0978,0.4322,0.1387,0.2492,2.43,0.2667,0.0294,781,0.1765,135500,0.1088,0.0135,0.1505,0
47165020901,2016,1575,558,0.1892,0.461,43.1,0.0857,0,0,0.0679,0.6378,0.1272,0.169,0.0627,0.3262,30298,0.0408,0.1898,0.0949,0.4501,0.0494,0.2222,2.82,0.2027,0.0466,686,0.1398,157500,0.1092,0.0458,0.0959,0
47157004300,2016,1576,932,0.1256,0.467,35.4,0.2088,0.0019,0.0552,0.0222,0.6058,0.0333,0.0261,0.1041,0.1277,66380,0.0329,0.0417,0.04,0.3923,0.1945,0.4936,1.69,0,0.0086,1297,0.2253,258000,0.0451,0.0155,0.0971,0
47001020700,2016,1578,608,0.2326,0.4899,45.3,0,0.0032,0,0,0.4257,0.1118,0.3488,0.0049,0.5082,17398,0.0647,0.2648,0.1522,0.3735,0.1277,0.2862,2.6,0.2209,0.1266,557,0.1974,55900,0.1185,0,0.251,0
47019071100,2016,1583,627,0.2337,0.487,47.4,0,0.0006,0.0006,0.0006,0.6784,0.1053,0.1762,0.008,0.429,18701,0.0497,0.2079,0.1273,0.4498,0.2063,0.1372,2.52,0.2177,0.0239,610,0.1659,133800,0.1586,0,0.1769,0
47103975000,2016,1586,688,0.2573,0.483,48.4,0.0549,0.0113,0.0063,0.005,0.8729,0.0698,0.1615,0.0233,0.5015,23211,0.0549,0.1696,0.1176,0.4107,0.1915,0.2282,2.31,0.1751,0.0451,664,0.1526,152400,0.07,0,0.1532,0
47157011100,2016,1602,677,0.1904,0.5044,44.9,0.9763,0,0,0.0237,0.287,0.2186,0.3057,0.0162,0.3516,15362,0.106,0.3558,0.0876,0.573,0.279,0.5687,2.37,0.0138,0.3117,852,0.3353,42500,0.206,0.0059,0.4288,0
47125100200,2016,1606,715,0.2117,0.4595,30.2,0.0635,0.0044,0.0037,0.0355,0.5728,0.151,0.1274,0,0.2601,17746,0.1887,0.1459,0.1337,0.5015,0.2434,0.558,2.23,0,0.0545,741,0.2252,79300,0.2127,0.009,0.198,0.0087
47113000800,2016,1611,598,0.1359,0.4022,34.3,0.7008,0.005,0.0081,0.0174,0.348,0.097,0.2689,0,0.393,8858,0.1704,0.2659,0.0483,0.423,0.2016,0.8579,1.84,0.032,0.4398,339,0.3462,69100,0.2013,0,0.6383,0.3172
47037015700,2016,1624,592,0.1933,0.5265,35.2,0.1607,0,0.0216,0.3707,0.545,0.2061,0.1839,0.0152,0.2804,20148,0.0768,0.328,0.12,0.563,0.0279,0.348,2.74,0.0099,0.027,858,0.3243,136900,0.1521,0.1752,0.1656,0
47009011401,2016,1636,686,0.3007,0.5086,54.8,0,0.0067,0.0171,0.0147,0.827,0.0875,0.2066,0.0117,0.5292,20450,0.0559,0.2981,0.1704,0.3315,0.4454,0.1429,2.38,0.1601,0.0335,713,0.1633,168800,0.1198,0.0082,0.1599,0
47009011501,2016,1640,742,0.2421,0.4787,51.1,0,0,0,0.0049,0.7064,0.0094,0.1515,0,0.4946,25518,0.0696,0.187,0.1122,0.4501,0.1719,0.1065,2.21,0.3069,0.0458,928,0.1321,125400,0.1329,0,0.1422,0
47157011200,2016,1647,680,0.2338,0.5319,43,0.9915,0,0,0.0036,0.1338,0.3265,0.3571,0,0.3676,11775,0.2174,0.3833,0.0778,0.5426,0.2625,0.7162,2.41,0,0.3309,642,0.3397,43200,0.19,0,0.5497,0.0036
47131965800,2016,1661,674,0.2216,0.4925,44.5,0.0138,0,0,0.0446,0.8362,0.0534,0.153,0.0445,0.3605,27712,0.0576,0.1296,0.088,0.3936,0.1381,0.2151,2.45,0.1957,0.0579,715,0.1469,102300,0.1011,0.0325,0.0915,0.0078
47093001900,2016,1674,676,0.1446,0.5287,35.7,0.6356,0,0,0.0645,0.3986,0.2175,0.2155,0,0.2781,13901,0.2576,0.3656,0.068,0.4949,0.243,0.6598,2.43,0.0202,0.2929,811,0.4482,70000,0.2175,0.034,0.4663,0.0167
47087960100,2016,1681,738,0.2701,0.4688,51.8,0,0,0,0,0.4706,0.1545,0.2023,0.0054,0.5298,20220,0.1503,0.1541,0.1559,0.3748,0.3504,0.2669,2.28,0.2456,0.0556,325,0.0867,108300,0.1701,0,0.1965,0
47157010500,2016,1686,511,0.2752,0.4549,36.4,0.6679,0,0.003,0.1062,0.4299,0.2896,0.3977,0,0.2016,13426,0.157,0.2573,0.1213,0.5105,0.5935,0.6204,2.51,0,0.1781,762,0.4227,42300,0.2644,0.0548,0.3487,0.2396
47065000800,2016,1694,771,0.1694,0.4941,33.2,0.2857,0,0.0148,0.0112,0.3474,0.1245,0.1298,0.0246,0.1933,28134,0.0532,0.2632,0.0595,0.4306,0.1656,0.4851,2.04,0.0065,0.1232,935,0.2374,174500,0.177,0.019,0.2413,0.0714
47075930200,2016,1696,595,0.1993,0.5489,45.2,0.3886,0,0,0.0289,0.7387,0.1916,0.211,0.037,0.4084,17202,0.0322,0.1939,0.11,0.508,0.1838,0.2706,2.85,0.2016,0.0521,769,0.2588,77500,0.0879,0,0.293,0
47113001609,2016,1697,650,0.2192,0.5192,48.5,0.1615,0,0,0,0.8118,0.1092,0.0668,0.1,0.3123,34368,0.0593,0.0868,0.0784,0.4986,0.0714,0.0538,2.61,0.0357,0.0231,715,0.1815,188000,0.0218,0.003,0.1273,0
47055920700,2016,1701,686,0.2381,0.5121,49.5,0.047,0,0,0,0.8213,0.1006,0.1183,0.0146,0.43,24887,0.0728,0.3067,0.1284,0.4365,0.2133,0.1983,2.48,0.1663,0.0496,498,0.1079,161300,0.1099,0.0037,0.127,0
47159975300,2016,1707,716,0.2414,0.4897,45.5,0,0.0088,0,0,0.7782,0.1089,0.1254,0.0293,0.3603,25733,0.0833,0.111,0.1163,0.385,0.2753,0.1536,2.38,0.2085,0.0461,583,0.1159,110000,0.1031,0,0.1152,0
47037013900,2016,1727,679,0.1332,0.4684,30.7,0.8929,0,0,0.0145,0.2403,0.2356,0.2405,0.0059,0.3608,11983,0.1842,0.3416,0.0381,0.5762,0.1679,0.6289,2.54,0.0086,0.2415,754,0.4713,118000,0.1644,0.0054,0.4889,0
47065001100,2016,1727,747,0.1285,0.4528,32.1,0.7302,0,0,0.0272,0.3242,0.174,0.1433,0.0067,0.3012,18437,0.0777,0.2142,0.0274,0.3706,0.1863,0.5301,2.24,0.0054,0.2677,626,0.3896,131700,0.189,0.0218,0.387,0.0301
47029920400,2016,1734,765,0.2676,0.4988,49.2,0,0,0,0,0.3897,0.1686,0.2533,0.0144,0.5307,19664,0.1903,0.2158,0.0427,0.5385,0.27,0.1791,2.27,0.2882,0.0771,579,0.2131,88400,0.1407,0.0077,0.3131,0
47013950300,2016,1735,669,0.2006,0.5072,44.3,0,0,0,0,0.823,0.0987,0.3957,0.0389,0.4275,16908,0.1019,0.1755,0.2092,0.4876,0.2185,0.2526,2.59,0.2991,0.0807,664,0.1749,66600,0.1458,0,0.3052,0
47157010300,2016,1743,499,0.1486,0.5519,25,0.9696,0,0,0,0.0822,0.4248,0.3322,0,0.1984,9644,0.1202,0.3082,0.0403,0.6217,0.2166,0.5691,3.49,0,0.1984,959,0.3507,46900,0.1951,0.0069,0.5462,0
47031970300,2016,1749,708,0.2156,0.5249,44.2,0.0046,0.0029,0.0063,0.0063,0.868,0.072,0.1364,0.0395,0.3743,25943,0.0942,0.0862,0.1518,0.4295,0.1128,0.1921,2.47,0.2318,0.0325,975,0.1582,143000,0.0452,0,0.1572,0
47065011900,2016,1759,729,0.1853,0.5048,38.5,0.2121,0,0,0.0569,0.2932,0.2071,0.0932,0,0.3512,20755,0.0672,0.2577,0.0573,0.4798,0.1763,0.5158,2.41,0,0.0631,683,0.1687,119600,0.1671,0.0218,0.0728,0
47079969200,2016,1767,732,0.2869,0.485,45.8,0.0221,0,0,0.0317,0.7989,0.1038,0.1284,0.0191,0.4481,21704,0.1187,0.1916,0.1198,0.4581,0.1306,0.2117,2.41,0.3515,0.0383,603,0.0683,78200,0.1619,0.0091,0.1449,0.0028
47157003600,2016,1767,1018,0.1426,0.4222,38.8,0.3141,0,0.0419,0.1596,0.3742,0.0481,0.2728,0.0305,0.1925,27938,0.0729,0.1628,0.1375,0.4556,0.1914,0.834,1.65,0,0.2073,644,0.3713,212200,0.3928,0.1644,0.3588,0.0481
47167040900,2016,1773,637,0.2617,0.4704,46.4,0.3356,0,0,0.0017,0.69,0.102,0.182,0.0283,0.4082,23362,0.0743,0.1725,0.1618,0.5013,0.0848,0.1837,2.78,0.2098,0,682,0.146,105900,0.1111,0,0.1471,0
47157007822,2016,1775,695,0.3082,0.542,42.8,0.8349,0,0,0.1459,0.2355,0.3266,0.2156,0,0.3626,12117,0.2264,0.2976,0.148,0.4634,0.0479,0.4993,2.55,0.0644,0.0892,711,0.3252,50000,0.1769,0.0644,0.4693,0
47065011001,2016,1778,764,0.2874,0.4786,51.1,0,0.0034,0.0366,0,0.8506,0.106,0.153,0.0262,0.5183,28213,0.0486,0.1461,0.1007,0.4184,0.0905,0.127,2.33,0.269,0.0524,687,0.1414,165700,0.0231,0.0006,0.0883,0
47093005906,2016,1780,607,0.1551,0.4708,45,0,0,0.0034,0.0163,0.8696,0.0774,0.0385,0.1499,0.2784,44438,0.0939,0.1412,0.0592,0.4442,0.139,0.056,2.93,0.1234,0,863,0.1038,299300,0.0327,0.0012,0.0502,0
47157000400,2016,1782,589,0.1829,0.5488,32.1,0.9618,0,0,0,0.6055,0.3141,0.2907,0,0.2581,9329,0.2996,0.2949,0.084,0.5645,0.3005,0.635,3,0.0238,0.275,740,0.4499,39400,0.1392,0.0032,0.5056,0.0073
47065003100,2016,1786,873,0.0817,0.3371,36.6,0.2654,0,0.0302,0.0129,0.5068,0.016,0.2235,0.0641,0.1649,37791,0.0723,0.1053,0.0043,0.3333,0.1573,0.7675,1.35,0,0.2944,716,0.1695,407100,0.142,0.0185,0.2767,0.3404
47093000901,2016,1789,0,0,0.5579,19.4,0.1688,0,0.0637,0.0335,0,0,0,0,0,1917,0.0536,0.4696,0.0419,0.5849,1,0,-999,0,0,-999,0,-999,0.0095,0.0335,0,1
47065001300,2016,1807,695,0.1666,0.5053,29.7,0.6752,0.0033,0,0.1439,0.2914,0.2331,0.3303,0.0072,0.2403,13690,0.1645,0.2819,0.0488,0.4661,0.2138,0.5928,2.56,0,0.2302,727,0.3281,97500,0.1278,0.0915,0.4847,0.0149
47157022023,2016,1821,695,0.1488,0.4552,40.8,0.9638,0,0,0,0.4034,0.2273,0.1698,0.0058,0.2489,24128,0.1523,0.2482,0.0567,0.4421,0.5917,0.5799,2.62,0.0053,0.1885,739,0.295,104100,0.1625,0.0805,0.2286,0
47133950200,2016,1824,738,0.2747,0.4874,45.6,0,0,0.0033,0.0307,0.8365,0.0894,0.2614,0.0136,0.4241,21067,0.0911,0.1311,0.2365,0.383,0.1633,0.1328,2.47,0.2381,0.0515,572,0.1396,93400,0.0905,0.0035,0.1875,0
47187050403,2016,1827,707,0.2124,0.5446,49.3,0.0109,0,0.0241,0,0.8783,0.0636,0.0046,0.2815,0.2758,60071,0.0469,0.0664,0,0.4616,0.0355,0.0707,2.58,0,0,1583,0.116,403400,0.023,0.0146,0.0214,0
47157002000,2016,1840,664,0.1864,0.55,27.9,0.9207,0,0,0.0049,0.0427,0.384,0.2912,0,0.2726,11839,0.1671,0.2753,0.0249,0.5323,0.169,0.6627,2.58,0.0063,0.2756,688,0.366,63100,0.1193,0,0.4443,0.0696
